[control]genre,[control]player_id,[control]game,[output]arousal,[general]input_intensity,[general]input_diversity,[general]activity,[general]score,[general]bot_count,[general]bot_diversity,[general]bot_movement,[general]player_movement,[general]object_intensity,[general]object_diversity,[general]event_intensity,[general]event_diversity,key_press_count,idle_time,player_score,player_delta_distance,player_delta_rotation,visible_bot_count,bot_delta_distance,player_standing,player_speed,player_speed_boost,player_is_grounded,player_is_mid_air,player_is_crashing,player_gas_pedal,player_steering,player_lap,player_distance_to_way_point,player_respawn,bot_standing,bot_score,bot_speed,bot_speed_boost,bot_is_grounded,bot_is_crashing,bot_gas_pedal,bot_steering,bot_lap,bot_distance_to_way_point,bot_delta_rotation,bot_player_distance,bot_respawn,visible_jump_count,visible_speed_boost_count,visible_obstacle_count,Binary_Arousal_Class,player_is_looping,player_is_off_road,bot_is_looping,bot_is_off_road,visible_loop_count
Racing,70432028-81AF-D67A-251E-D2F807AB93CF,ApexSpeed,0.1735079324545454,0.0808080807272727,0.1818181818181818,0.0974026363636363,0.3111688363636364,0.0,0.0,0.0,0.0320131868181818,0.030927838,0.333333333,0.2025974181818181,0.2424242421818181,0.0808080807272727,0.9025973636363636,0.3111688363636364,0.0320131868181818,0.0075848689090909,0.0,0.0,0.4,0.4092860699999999,0.0,0.4935064545454545,0.5064935454545455,0.0,1.0,0.5187205711818182,0.2597402724545454,0.259642045,0.0,0.227272727,0.0,0.0,0.0,0.0,0.0,0.0,0.444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068965517,0.0,,,,,
Racing,70432028-81AF-D67A-251E-D2F807AB93CF,ApexSpeed,0.1842105263333333,0.2962962960833333,0.8333333333333334,0.4015874166666666,0.3554444333333333,0.0,0.0,0.0,0.0391573675833333,0.0381995630833333,0.24999999975,0.1801587333333333,0.222222222,0.2962962960833333,0.5984125833333334,0.3554444333333333,0.0391573675833333,0.055208225,0.0,0.0,0.4000000000000001,0.4564357514166666,0.0,0.5496031666666666,0.4503968333333333,0.0,1.0,0.6242165083333333,0.333333333,0.2464824426666666,0.0,0.227272727,0.0,0.0,0.0,0.0,0.0,0.0,0.444444444,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0435139596666666,0.0,,,,,
Racing,70432028-81AF-D67A-251E-D2F807AB93CF,ApexSpeed,0.1872114496666666,0.1018518518333333,0.4166666666666667,0.2222221666666667,0.4000000000000001,0.0,0.0,0.0,0.0535033060833333,0.5521372385833333,0.8333333335,0.3333333666666667,0.3611111110833333,0.1018518518333333,0.7777778333333334,0.4000000000000001,0.0535033060833333,0.1210367101666666,0.0,0.0,0.4000000000000001,0.32567999975,0.25,0.4166665833333333,0.5833334166666667,0.0,1.0,0.6089654999999999,0.333333333,0.2434323748333333,0.0,0.227272727,0.0,0.0,0.0,0.0,0.0,0.0,0.444444444,0.0,0.0,0.0,0.0,0.0,0.6493058333333334,0.34722225,0.2346743678333333,0.0,,,,,
Racing,70432028-81AF-D67A-251E-D2F807AB93CF,ApexSpeed,0.2100646354999999,0.185185185,0.5833333333333334,0.4083333333333334,0.435,0.0,0.0,0.0,0.0581566145833333,0.7512243041666666,1.0,0.3166666666666667,0.2777777775,0.185185185,0.5916666666666667,0.435,0.0581566145833333,0.136847948,0.0,0.0,0.4000000000000001,0.3965230925833333,0.0,0.2083333333333333,0.7916666666666666,0.0,1.0,0.4954108458333333,0.333333333,0.4455281845833334,0.0,0.227272727,0.0,0.0,0.0,0.0,0.0,0.0,0.444444444,0.0,0.0,0.0,0.0,0.0,0.5,0.8791666666666668,0.2959770115833333,0.0,,,,,
Racing,70432028-81AF-D67A-251E-D2F807AB93CF,ApexSpeed,0.1821862347692307,0.0854700853846153,0.5384615384615384,0.2051282307692307,0.4584615384615385,0.0,0.0,0.0,0.074482723076923,0.6256939581538462,1.0,0.2153846153846153,0.2564102562307692,0.0854700853846153,0.7948717692307692,0.4584615384615385,0.074482723076923,0.019774753,0.0,0.0,0.4,0.5365610607692308,0.3269230769230769,0.7884615384615384,0.2115384615384615,0.0,1.0,0.4639097730769231,0.333333333,0.4697508389230769,0.0,0.227272727,0.0,0.0,0.0,0.0,0.0,0.0,0.444444444,0.0,0.0,0.0,0.0,0.0,0.5,0.6538461538461539,0.2413793105384615,0.0,,,,,
Racing,70432028-81AF-D67A-251E-D2F807AB93CF,ApexSpeed,0.1961722487272727,0.2424242423636363,0.7272727272727273,0.5757575454545454,0.4799999999999999,0.0,0.0,0.0,0.0996035455454545,0.225515478,0.3333333332727273,0.5074747636363637,0.4848484848181817,0.2424242423636363,0.4242424545454545,0.4799999999999999,0.0996035455454545,0.3053421759999999,0.0,0.0,0.4,0.4110191623636364,0.1515151818181818,0.030303,0.969697,0.1474747272727272,1.0,0.5781236363636363,0.333333333,0.3944311709999999,0.0,0.227272727,0.0,0.0,0.0,0.0,0.0,0.0,0.444444444,0.0,0.0,0.0,0.0,0.0,0.1136363636363636,0.0,0.3892371786363636,0.0,,,,,
Racing,70432028-81AF-D67A-251E-D2F807AB93CF,ApexSpeed,0.31809787625,0.2407407406666666,0.8333333333333334,0.3350198333333333,0.493889,0.0,0.0,0.0,0.0288170071666666,0.030927838,0.333333333,0.2814285666666666,0.30555555525,0.2407407406666666,0.6649801666666667,0.493889,0.0288170071666666,0.0662525263333333,0.0,0.0,0.4000000000000001,0.3397134746666666,0.0,0.2964285833333333,0.7035714166666667,0.0,1.0,0.4483986133333333,0.333333333,0.3517302518333333,0.0,0.227272727,0.0,0.0,0.0,0.0,0.0,0.0,0.444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068965517,1.0,,,,,
Racing,70432028-81AF-D67A-251E-D2F807AB93CF,ApexSpeed,0.3979686058333334,0.3611111110833333,0.5,0.4016203333333333,0.5445833333333333,0.0,0.0,0.0,0.0274337383333333,0.112307726,0.4166666665833333,0.4404762,0.4166666664166666,0.3611111110833333,0.5983796666666666,0.5445833333333333,0.0274337383333333,0.0560233468333333,0.0,0.0,0.4000000000000001,0.4112168814166666,0.1706349166666666,0.09722225,0.90277775,0.0277778333333333,1.0,0.42742575,0.333333333,0.3715495735,0.0,0.227272727,0.0,0.0,0.0,0.0,0.0,0.0,0.444444444,0.0,0.0,0.0,0.0,0.0,0.13690475,0.072420625,0.0411079194166666,1.0,,,,,
Racing,70432028-81AF-D67A-251E-D2F807AB93CF,ApexSpeed,0.34118190225,0.287037037,0.6666666666666666,0.49097225,0.56,0.0,0.0,0.0,0.0387761959166666,0.0093857406666666,0.1666666665,0.0398809666666666,0.111111111,0.287037037,0.50902775,0.56,0.0387761959166666,0.11262086475,0.0,0.0,0.4000000000000001,0.3416306869166667,0.0,0.9002975833333333,0.0997024166666666,0.0,1.0,0.6778497083333334,0.333333333,0.36710630675,0.0,0.227272727,0.0,0.0,0.0,0.0,0.0,0.0,0.444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0209291205833333,1.0,,,,,
Racing,70432028-81AF-D67A-251E-D2F807AB93CF,ApexSpeed,0.3137119113333333,0.1296296294999999,0.5833333333333334,0.3263888333333333,0.785,0.0,0.0,0.0,0.0942874905,0.5905821226666667,0.97222222225,0.3194444666666666,0.3333333330833333,0.1296296294999999,0.6736111666666668,0.785,0.0942874905,0.048959248,0.0,0.0,0.4000000000000001,0.6295595795,0.4305555833333334,0.6319444166666667,0.3680555833333334,0.0,1.0,0.545160125,0.666666667,0.5439925704166667,0.0,0.227272727,0.0,0.0,0.0,0.0,0.0,0.0,0.444444444,0.0,0.0,0.0,0.0,0.0,0.5,0.59375,0.2231801150833333,1.0,,,,,
Racing,70432028-81AF-D67A-251E-D2F807AB93CF,ApexSpeed,0.4323638045833333,0.06481481475,0.1666666666666666,0.1388889166666666,0.8000000000000002,0.0,0.0,0.0,0.1543567180833333,0.3333026792499999,0.6944444443333334,0.2400793666666666,0.2499999998333333,0.06481481475,0.8611110833333333,0.8000000000000002,0.1543567180833333,0.16654043775,0.0,0.0,0.4000000000000001,0.3880756751666667,0.0,0.5069444166666667,0.4930555833333334,0.0238095,1.0,0.4474023125,0.666666667,0.6476345304166667,0.0833333333333333,0.227272727,0.0,0.0,0.0,0.0,0.0,0.0,0.444444444,0.0,0.0,0.0,0.0,0.0,0.2638888749999999,0.25,0.2293377126666666,1.0,,,,,
Racing,70432028-81AF-D67A-251E-D2F807AB93CF,ApexSpeed,0.4231301938333333,0.10185185175,0.5,0.326389,0.8000000000000002,0.0,0.0,0.0,0.11518214375,0.4034042316666666,0.6944444444166668,0.5527777666666667,0.5,0.10185185175,0.6736110000000001,0.8000000000000002,0.11518214375,0.1397631140833333,0.0,0.0,0.4000000000000001,0.576257232,0.6111110833333333,0.2291666666666666,0.7708333333333334,0.0,1.0,0.5475032708333333,0.666666667,0.5987613921666667,0.0,0.227272727,0.0,0.0,0.0,0.0,0.0,0.0,0.444444444,0.0,0.0,0.0,0.0,0.0,0.3055555833333333,0.170138875,0.42385051725,1.0,,,,,
Racing,70432028-81AF-D67A-251E-D2F807AB93CF,ApexSpeed,0.411588181,0.3518518518333333,0.6666666666666666,0.4434524166666667,0.8219046666666667,0.0,0.0,0.0,0.039355643,0.0209714040833333,0.24999999975,0.3,0.2777777775,0.3518518518333333,0.5565475833333333,0.8219046666666667,0.039355643,0.0622902104166666,0.0,0.0,0.4000000000000001,0.4749880438333334,0.0,0.25,0.75,0.0,1.0,0.5283989791666667,0.666666667,0.4218126319999999,0.0,0.227272727,0.0,0.0,0.0,0.0,0.0,0.0,0.444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046763816,1.0,,,,,
Racing,70432028-81AF-D67A-251E-D2F807AB93CF,ApexSpeed,0.4061367994615384,0.2564102562307692,0.8461538461538461,0.4304031538461538,0.84,0.0,0.0,0.0,0.0383728186923076,0.3092075868461538,0.7948717948461539,0.0846153846153846,0.2051282049230769,0.2564102562307692,0.5695968461538462,0.84,0.0383728186923076,0.1085673363846153,0.0,0.0,0.4,0.378334460076923,0.0,0.7884615384615384,0.2115384615384615,0.0,1.0,0.64121535,0.666666667,0.4831372796923077,0.0,0.227272727,0.0,0.0,0.0,0.0,0.0,0.0,0.444444444,0.0,0.0,0.0,0.0,0.0,0.2747252692307692,0.3360806153846154,0.0786914214615384,1.0,,,,,
Racing,70432028-81AF-D67A-251E-D2F807AB93CF,ApexSpeed,0.4181986064545455,0.1313131312727272,0.5454545454545454,0.2233766363636363,0.84,0.0,0.0,0.0,0.0282645479090909,0.3639426601818181,0.8484848486363638,0.2355844,0.3030303028181818,0.1313131312727272,0.7766233636363636,0.84,0.0282645479090909,0.0385191819090909,0.0,0.0,0.4,0.2315904737272727,0.0,0.437013,0.562987,0.025974,1.0,0.4482938863636364,0.666666667,0.193918083,0.0,0.227272727,0.0,0.0,0.0,0.0,0.0,0.0,0.444444444,0.0,0.0,0.0,0.0,0.0,0.4675324545454545,0.2886363636363636,0.055381398,1.0,,,,,
Racing,70432028-81AF-D67A-251E-D2F807AB93CF,ApexSpeed,0.4866822929230769,0.2307692307692307,0.7692307692307693,0.3897434615384615,0.877436,0.5461538462307692,0.9230769230769232,0.5656075030769231,0.0432754769230769,0.0293417966153846,0.333333333,0.1497436,0.205128205,0.2307692307692307,0.6102565384615385,0.877436,0.0432754769230769,0.1214000419230769,0.5461538462307692,0.5656075030769231,0.6702563076923078,0.3810594896923077,0.0,0.8102563846153846,0.1897436153846154,0.0,1.0,0.5950145192307692,0.666666667,0.4545007913076923,0.0,0.5912975523076923,0.8123076923076924,0.6940085577692308,0.1076923076923076,0.7061966153846153,0.0769230769230769,0.898798173076923,0.5523503973846153,0.6153846156923077,0.5788621705384616,0.1353398322307692,0.5888967343846153,0.0,0.0,0.0,0.0654288273076923,1.0,,,,,
Racing,70432028-81AF-D67A-251E-D2F807AB93CF,ApexSpeed,0.6476957946363636,0.1515151514545454,0.4545454545454545,0.3272727272727272,0.8894545454545455,0.7762627273636364,1.0,0.4838627456363636,0.0591887236363636,0.0448453653636363,0.0909090908181818,0.2333333454545454,0.2727272725454545,0.1515151514545454,0.6727272727272727,0.8894545454545455,0.0591887236363636,0.0907052573636363,0.7762627273636364,0.4838627456363636,0.9636363636363636,0.389121824090909,0.0,0.5378788181818183,0.4621211818181818,0.060606,1.0,0.4001333409090909,0.666666667,0.2977744477272727,0.0,0.7535842972727274,0.8937738181818182,0.4446775945454545,0.0,0.4873046363636363,0.0606061818181818,0.9744832954545456,0.3478726260909091,0.666666667,0.492712673,0.1526352579090909,0.3705683434545454,0.0,0.1,0.0,0.0,1.0,,,,,
Racing,70432028-81AF-D67A-251E-D2F807AB93CF,ApexSpeed,0.7682363806666667,0.22222222225,0.5,0.3645833333333333,0.92,0.6805555558333333,1.0,0.31578458025,0.0335801411666666,0.1606222496666666,0.333333333,0.3833333333333333,0.44444444425,0.22222222225,0.6354166666666666,0.92,0.0335801411666666,0.094783072,0.6805555558333333,0.31578458025,0.8433333333333334,0.3152779724166666,0.2208333333333333,0.3125,0.6875,0.0,1.0,0.5794853333333333,0.666666667,0.4867876289166666,0.0,0.6613676135833333,0.92,0.4164958138333334,0.0499999999999999,0.5346756666666667,0.0,0.95621875,0.4486048146666666,0.666666667,0.6939508724166666,0.1713068181666666,0.3152159571666666,0.0,0.3452380833333333,0.0,0.0129310344166666,1.0,,,,,
Racing,70432028-81AF-D67A-251E-D2F807AB93CF,ApexSpeed,0.8815789475,0.02777777775,0.0833333333333333,0.0357142499999999,0.933889,0.4861111110833333,1.0,0.3102926795833333,0.0351390278333333,0.030927838,0.333333333,0.3004762,0.2777777775,0.02777777775,0.96428575,0.933889,0.0351390278333333,0.003625029,0.4861111110833333,0.3102926795833333,0.6476190000000001,0.4040307835833333,0.0,0.2488095,0.7511905,0.0,1.0,0.4917200833333333,0.7824075001666667,0.25659366,0.0,0.53481250025,0.938,0.5026839014166667,0.0,0.7063491333333333,0.0,0.9888640625,0.4939373933333333,0.8166666668333334,0.4015949311666666,0.0429761440833333,0.5304036154166667,0.0,0.0,0.0,0.068965517,1.0,,,,,
Racing,70432028-81AF-D67A-251E-D2F807AB93CF,ApexSpeed,0.9829178208333332,0.12037037025,0.5,0.3180555,0.894,0.30555555525,0.9166666666666666,0.3671753393333333,0.0434271422499999,0.0283505181666666,0.30555555525,0.2266666333333333,0.2499999998333333,0.12037037025,0.6819445000000001,0.894,0.0434271422499999,0.0250816692499999,0.30555555525,0.3671753393333333,0.5458333333333333,0.4166809585,0.0,0.5583334166666667,0.4416665833333333,0.0416666666666666,0.9166666666666666,0.5499996458333333,0.9166666666666666,0.2357269361666666,0.0,0.4592803033333333,0.8946666666666667,0.4949703865833333,0.0,0.7402778333333333,0.0833333333333333,0.9036458333333334,0.5023148144166667,0.9166666666666666,0.3321865669166666,0.0583333333333333,0.21742783375,0.0,0.0,0.0,0.0632183905833333,1.0,,,,,
Racing,018B0D8D-B5EC-09D6-90ED-550058EBFEAF,ApexSpeed,0.7109929079166667,0.04273504275,0.1666666666666666,0.1093750833333333,0.0,0.822048625,1.0,0.6728322142500001,0.1331213333333333,0.037344507,0.333333333,0.0214052314166666,0.13888888875,0.04273504275,0.8906249166666668,0.0,0.1331213333333333,0.0116521485,0.822048625,0.6728322142500001,0.9445891666666668,0.252786607,0.0,0.9464869166666668,0.0535130833333333,0.0,1.0,0.5036106,0.0,0.4687755606666666,0.0,0.69953125,0.0,0.6781564932499999,0.0,0.959855,0.0,0.9903075,0.342354427,0.0,0.8288052135833333,0.19026273125,0.7814136068333334,0.0,0.0,0.0,0.08035743,0.0,,,,,
Racing,018B0D8D-B5EC-09D6-90ED-550058EBFEAF,ApexSpeed,0.82890070925,0.0320512820833333,0.1666666666666666,0.1388889166666666,0.1166666665,0.0,0.0,0.0,0.5710603220833333,0.5795681726666667,0.97222222225,0.1986110896666666,0.2499999999166666,0.0320512820833333,0.8611110833333333,0.1166666665,0.5710603220833333,0.0762924483333333,0.0,0.0,0.5,0.5693546208333333,0.3518518333333333,0.91550925,0.08449075,0.0601851851666666,1.0,0.5552611541666667,0.0,0.4622413892499999,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.265017818,0.0,0.0,0.0,0.0,0.0,0.5,0.4710647083333333,0.2760426379166666,1.0,,,,,
Racing,018B0D8D-B5EC-09D6-90ED-550058EBFEAF,ApexSpeed,0.95212766,0.0961538461666666,0.1666666666666666,0.2130543333333333,0.13640349975,0.0,0.0,0.0,0.33482321125,0.1545255989999999,0.3333333330833333,0.4074073634166666,0.3611111108333333,0.0961538461666666,0.7869456666666667,0.13640349975,0.33482321125,0.0600991733333333,0.0,0.0,0.5,0.5041523670833333,0.0185185,0.0,1.0,0.0,1.0,0.5244956070833333,0.0,0.2874249550833333,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.265017818,0.0,0.0,0.0,0.0,0.0,0.0231481666666666,0.0,0.3093580310833333,1.0,,,,,
Racing,018B0D8D-B5EC-09D6-90ED-550058EBFEAF,ApexSpeed,0.930851064,0.1816239315833333,0.3333333333333333,0.3675993333333333,0.166666667,0.0,0.0,0.0,0.1714338638333333,0.1411748928333333,0.4722222221666667,0.20752721475,0.24999999975,0.1816239315833333,0.6324006666666667,0.166666667,0.1714338638333333,0.0901666118333333,0.0,0.0,0.5,0.38466923875,0.0,0.4811819166666666,0.5188180833333333,0.0,1.0,0.6480815416666666,0.0,0.588190561,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.265017818,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.1620370416666666,0.0584079453333333,1.0,,,,,
