[control]genre,[control]player_id,[control]game,[general]input_intensity,[general]input_diversity,[general]activity,[general]score,[general]bot_count,[general]bot_diversity,[general]bot_movement,[general]player_movement,[general]object_intensity,[general]object_diversity,[general]event_intensity,[general]event_diversity,key_press_count,idle_time,player_score,player_kill_count,player_speed_x,player_speed_y,player_delta_distance,player_health,player_damaged,player_shooting,player_projectile_count,player_projectile_distance,player_health_pickup,visible_bot_count,bot_speed_x,bot_speed_y,bot_delta_distance,bot_health,bot_damaged,bot_shooting,bot_projectile_count,bot_projectile_player_distance,pick_ups_visible,pick_up_player_disctance,player_death,player_is_grounded,bot_is_grounded,bot_player_distance,player_has_collisions,player_is_colliding_above,player_is_colliding_below,player_is_colliding_left,player_is_colliding_right,player_is_falling,player_is_jumping,player_point_pickup,player_power_pickup,player_boost_pickup,player_slow_pickup,player_has_powerup,bot_has_collisions,bot_is_colliding_above,bot_is_colliding_below,bot_is_colliding_left,bot_is_colliding_right,bot_is_falling,bot_is_jumping,bot_charging,Binary_Arousal_Class
Platformer,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,Endless,0.0496794871666666,0.0555555555,0.0819444166666666,0.1125999388333333,0.0,0.0,0.0,0.4934346353333333,0.0,0.0,0.19129449525,0.1875,0.0496794871666666,0.9180555833333334,0.1125999388333333,0.0,0.4885620833333333,0.16072277025,0.4934346353333333,0.4791666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306481475,0.0,0.0,0.3925925833333333,0.0861111083333333,0.306481475,0.0,0.0,0.5324074166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Platformer,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,Endless,0.0625,0.0555555555,0.1022727499999999,0.1175371265833333,0.4108226667499999,0.24999999975,0.374710625,0.4945642724999999,0.0,0.0,0.35067181675,0.3125,0.0625,0.89772725,0.1175371265833333,0.0,0.497895625,0.021964426,0.4945642724999999,0.97222225,0.0732321620833333,0.0,0.0,0.0,0.0,0.4108226667499999,0.374710625,0.0,0.374710625,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.02272725,0.75,0.4614766235,0.900505,0.87777775,0.02272725,0.0,0.0,0.099495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.01909718975,0.0,0.0,0.0,0.0,0.0
Platformer,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,Endless,0.078525641,0.1111111110833333,0.1203951666666666,0.06562875875,0.0,0.0,0.0,0.4546794721666666,0.25298819675,0.25,0.29411781775,0.25,0.078525641,0.8796048333333334,0.06562875875,0.0,0.4583333335,0.0101813041666666,0.4546794721666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25298819675,0.3961445294166667,0.0,0.0,0.0,0.0,0.9509804166666668,0.9509804166666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Platformer,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,Endless,0.0833333333333333,0.08333333325,0.1330808333333333,0.15496594525,0.291218639,0.3055555556666666,0.2549913194166667,0.5022061599166666,0.6563338184166667,0.6666666666666666,0.1843174991666666,0.1666666666666666,0.0833333333333333,0.8669191666666666,0.15496594525,0.0,0.5049913194166666,0.0324256365833333,0.5022061599166666,1.0,0.0,0.0,0.0,0.0,0.0,0.291218639,0.2549913194166667,0.0,0.2549913194166667,0.5,0.0,0.0,0.0,0.0,0.6563338184166667,0.4109335248333333,0.0,0.5792929166666666,0.5,0.3719603278333334,0.8545454166666667,0.2752525,0.5792929166666666,0.0,0.0,0.0707070833333333,0.0,0.1666666666666666,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Platformer,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,Endless,0.2628205128333333,0.3055555554166667,0.4244373333333333,0.19392291775,0.4725613889166666,0.5000000001666667,0.43663194425,0.5401672953333333,0.0,0.0,0.3717101788333333,0.375,0.2628205128333333,0.5755626666666667,0.19392291775,0.0833333333333333,0.5366161804166667,0.1457501258333333,0.5401672953333333,0.71717175,0.0732321620833333,0.2170139166666666,0.0,0.0,0.0,0.4725613889166666,0.43663194425,0.0,0.43663194425,0.7487745,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.2550505,0.75,0.3476953295,0.6515151666666666,0.3964646666666667,0.2550505,0.0,0.0,0.3484848333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.01909718975,0.0,0.0,0.0,0.0,1.0
Platformer,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,Endless,0.0448717949166666,0.0555555555,0.0701129166666666,0.152808253,0.0,0.0,0.0,0.4522302399166666,0.0,0.0,0.214524088,0.1875,0.0448717949166666,0.9298870833333334,0.152808253,0.0,0.43545750025,0.3557282039166666,0.4522302399166666,0.6200980833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2289809166666666,0.0,0.0,0.5329025,0.3039215833333333,0.2289809166666666,0.0,0.0,0.3897059166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Platformer,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,Endless,0.0576923076666666,0.08333333325,0.0897545833333333,0.1595548035833333,0.2025122498333333,0.19444444425,0.2916666666666667,0.4970035971666666,0.2719393611666666,0.3333333333333333,0.2389879674999999,0.2291666666666666,0.0576923076666666,0.9102454166666668,0.1595548035833333,0.0,0.5,0.028023578,0.4970035971666666,1.0,0.0,0.0,0.0,0.0,0.0,0.2025122498333333,0.2916666666666667,0.0,0.2916666666666667,0.5833333333333334,0.0,0.0,0.0,0.0,0.2719393611666666,0.4453271406666667,0.0,0.2272726666666666,0.5833333333333334,0.43603278525,0.8772726666666667,0.65,0.2272726666666666,0.0,0.0,0.1227273333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0
Platformer,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,Endless,0.0336538461666666,0.0555555555,0.0546875,0.4288925018333334,0.1909459165,0.222222222,0.5237794443333333,0.7515867480833333,0.6202307061666666,0.7916666666666666,0.2931702656666666,0.25,0.0336538461666666,0.9453125,0.4288925018333334,0.0,0.75764381925,0.01653800375,0.7515867480833333,1.0,0.0,0.0,0.0,0.0,0.0,0.1909459165,0.5237794443333333,0.0,0.5237794443333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.6202307061666666,0.5124876544166667,0.0,0.2265625,0.6666666666666666,0.3058390561666667,0.9244791666666666,0.6979166666666666,0.2265625,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0
Platformer,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,Endless,0.1217948717499999,0.1944444443333333,0.1957219166666667,0.5413521035833334,0.0882353055,0.111111111,0.25,0.7592777591666667,0.5204055383333334,0.5833333333333334,0.2207554831666666,0.2708333333333333,0.1217948717499999,0.8042780833333333,0.5413521035833334,0.0,0.7634548610833334,0.049595194,0.7592777591666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0882353055,0.25,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.5204055383333334,0.4992374234999999,0.0,0.460541,0.3333333333333333,0.26186890725,0.7765921666666666,0.3160511666666666,0.460541,0.0,0.0,0.1477245,0.0,0.1666666666666666,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
Platformer,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,Endless,0.1506410256666666,0.1666666665833333,0.21179175,0.6588238471666666,0.0700231388333333,0.111111111,0.2638888889166667,0.7753753073333334,0.3971259091666666,0.4166666666666667,0.2727233985833333,0.2916666666666667,0.1506410256666666,0.7882082499999999,0.6588238471666666,0.0833333333333333,0.7797585416666667,0.0486555079999999,0.7753753073333334,1.0,0.0,0.1043245,0.0,0.0,0.0,0.0700231388333333,0.2638888889166667,0.0,0.2638888889166667,0.3194444166666667,0.0,0.0,0.0,0.0,0.3971259091666666,0.4008679154166667,0.0,0.4073515166666666,0.3333333333333333,0.1410959551666666,0.7779694333333333,0.3706179166666667,0.4073515166666666,0.0,0.0,0.0735294166666666,0.0,0.0833333333333333,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0
Platformer,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,Endless,0.13141025625,0.19444444425,0.2207265,0.6913352429166667,0.30218855525,0.333333333,0.9561659724166668,0.9513215214166668,0.3190725034166666,0.375,0.3170994785833333,0.3333333333333333,0.13141025625,0.7792735,0.6913352429166667,0.0,0.9564395835,0.0640962315,0.9513215214166668,0.9949495,0.0732321620833333,0.0,0.0,0.0,0.0,0.30218855525,0.9561659724166668,0.0,0.9561659724166668,1.0,0.0,0.0,0.0,0.0,0.3190725034166666,0.4262035106666667,0.0833333333333333,0.1704980833333333,1.0,0.52317445075,0.7397408333333333,0.56924275,0.1704980833333333,0.0,0.0,0.1328128333333333,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02777774725,0.0,0.0,0.0,0.0,1.0
Platformer,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,Endless,0.0224358974166666,0.02777777775,0.03431375,0.7401307443333334,0.0,0.0,0.0,0.4273386007499999,0.0,0.0,0.1164775903333333,0.125,0.0224358974166666,0.96568625,0.7401307443333334,0.0,0.416666667,0.2484628665833333,0.4273386007499999,0.3452380833333333,0.0,0.1021008333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2745098333333333,0.2745098333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Platformer,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,Endless,0.0400641025,0.0555555555,0.0629828333333333,0.74688219175,0.013468,0.02777777775,0.03472222225,0.4137407155833333,0.2175211259166667,0.25,0.2764762564166667,0.25,0.0400641025,0.9370171666666668,0.74688219175,0.0,0.416666667,0.0160205295833333,0.4137407155833333,1.0,0.0,0.0,0.0,0.0,0.0,0.013468,0.03472222225,0.0,0.03472222225,0.0833333333333333,0.0,0.0,0.0,0.0,0.2175211259166667,0.3744302045,0.0,0.1060605833333333,0.0833333333333333,0.0816259275833333,0.9369429166666668,0.8308823333333333,0.1060605833333333,0.0,0.0,0.0630570666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0
Platformer,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,Endless,0.0929487179166666,0.111111111,0.1539351666666666,0.7983791626666666,0.5579841666666666,0.6111111111666666,0.4340766669166667,0.4322247495833333,0.22481232175,0.25,0.2456509094166666,0.25,0.0929487179166666,0.8460648333333333,0.7983791626666666,0.0833333333333333,0.4344618058333333,0.0306168291666666,0.4322247495833333,1.0,0.0,0.1041666666666666,0.0,0.0,0.0,0.5579841666666666,0.4340766669166667,0.0,0.4340766669166667,0.99882625,0.0,0.0,0.0,0.0,0.22481232175,0.2346238715,0.0,0.4012345833333333,1.0,0.65104054525,0.8621720833333333,0.4609375,0.4012345833333333,0.0,0.0,0.0625,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Platformer,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,Endless,0.157051282,0.19444444425,0.2526066666666666,0.8444523833333334,0.4630416664999999,0.4444444443333333,0.5397135415,0.5377591375833334,0.5331697645833333,0.625,0.2226206645833333,0.25,0.157051282,0.7473933333333332,0.8444523833333334,0.0833333333333333,0.5397135415,0.0521296413333333,0.5377591375833334,1.0,0.0,0.1030745833333333,0.0,0.0,0.0,0.4630416664999999,0.5397135415,0.0,0.5397135415,0.9982639166666668,0.0,0.0,0.0,0.0,0.5331697645833333,0.35838179025,0.0,0.4826949166666667,1.0,0.4509665599999999,0.7653603333333333,0.2826654166666666,0.4826949166666667,0.0,0.0,0.0840664166666666,0.0,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Platformer,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,Endless,0.030448718,0.0555555555,0.0465685833333333,0.8402283461666666,0.0,0.0,0.0,0.418220184,0.00664788375,0.0416666666666666,0.24181335575,0.2291666666666666,0.030448718,0.9534314166666666,0.8402283461666666,0.0,0.416666667,0.0925925925833333,0.418220184,0.8284313333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00664788375,0.0833333333333333,0.0,0.1446078333333333,0.0,0.0,0.7426470833333334,0.59803925,0.1446078333333333,0.0,0.0,0.1838235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Platformer,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,Endless,0.0881410255833333,0.13888888875,0.14246325,0.8676809700833333,0.33731620825,0.3888888889166667,0.375,0.4843255755,0.3119650680833333,0.375,0.2007846731666666,0.2291666666666666,0.0881410255833333,0.85753675,0.8676809700833333,0.0833333333333333,0.486928125,0.03268437375,0.4843255755,1.0,0.0,0.0234375,0.0,0.0,0.0,0.33731620825,0.375,0.0,0.375,0.7486559166666668,0.0,0.0,0.0,0.0,0.3119650680833333,0.3785481705,0.0,0.4679840833333333,0.75,0.5299287065,0.85340075,0.3854166666666667,0.4679840833333333,0.0,0.0,0.0736825833333333,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1.0
Platformer,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,Endless,0.1714743588333333,0.3055555553333333,0.2752290833333333,0.9205763075,0.6049169446666667,0.5277777778333334,0.5,0.4972430920833333,0.0812286403333333,0.125,0.3472500894999999,0.3541666666666667,0.1714743588333333,0.7247709166666666,0.9205763075,0.1666666666666666,0.5,0.0321175043333333,0.4972430920833333,1.0,0.0,0.2944918333333333,0.0,0.0,0.0,0.6049169446666667,0.5,0.0,0.5,0.9968344166666668,0.0,0.0,0.0,0.0,0.0812286403333333,0.2302763070833333,0.0,0.2649936666666667,1.0,0.50252665025,0.8533775,0.5883838333333333,0.2649936666666667,0.0,0.0,0.0732323333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Platformer,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,Endless,0.0288461538333333,0.02777777775,0.0454545833333333,0.9607249698333334,0.6796122223333333,0.5,0.5,0.4963023816666667,0.2842467480833333,0.3333333333333333,0.0781006360833333,0.1041666666666666,0.0288461538333333,0.9545454166666666,0.9607249698333334,0.0,0.5,0.0160369946666666,0.4963023816666667,1.0,0.0,0.0,0.0,0.0,0.0,0.6796122223333333,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.2842467480833333,0.3606837644166666,0.0,0.8308080833333333,1.0,0.4995882436666667,0.9292929166666668,0.0984848333333333,0.8308080833333333,0.0,0.0,0.0707070833333333,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Platformer,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,Endless,0.0801282050833333,0.08333333325,0.12753,0.9494078221666666,0.1250661110833333,0.1388888889166666,0.12472222225,0.48961819825,0.10572256475,0.125,0.1077470128333333,0.1041666666666666,0.0801282050833333,0.87247,0.9494078221666666,0.0833333333333333,0.481596875,0.2134439786666666,0.48961819825,0.2632168333333333,0.0779569814166666,0.1037581666666666,0.0,0.0,0.0,0.1250661110833333,0.12472222225,0.0,0.12472222225,0.2485119166666666,0.0,0.0,0.0,0.0,0.10572256475,0.1622376018333333,0.0833333333333333,0.1827956666666666,0.25,0.0986247393333333,0.1827956666666666,0.0,0.1827956666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0183333315,0.0,0.0,0.0,0.0,1.0
Platformer,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,Endless,0.0961538460833333,0.1666666665833333,0.15238325,0.9471881305833332,0.5478219445,0.5833333335,0.5,0.4972071093333333,0.2719393611666666,0.3333333333333333,0.1595937740833333,0.1666666666666666,0.0961538460833333,0.8476167499999999,0.9471881305833332,0.0833333333333333,0.5,0.0315024156666666,0.4972071093333333,1.0,0.0,0.1069286666666666,0.0,0.0,0.0,0.5478219445,0.5,0.0,0.5,0.99856325,0.0,0.0,0.0,0.0,0.2719393611666666,0.4174539343333334,0.0,0.6010100833333333,1.0,0.4534811825,0.8636363333333333,0.26262625,0.6010100833333333,0.0,0.0,0.0631313333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Platformer,94AA1B20-A5D9-F2B4-FD96-2F20A00FAE89,Endless,0.3333333333333333,0.2499999998333333,0.440708,0.033816425,0.0,0.0,0.0,0.0042735,0.0,0.0,0.027442824,0.0416666666666666,0.3333333333333333,0.559292,0.033816425,0.0,0.0416666666666666,0.0,0.0042735,1.0,0.0,0.0990990833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
