[control]genre,[control]player_id,[control]game,[output]arousal,[general]input_intensity,[general]input_diversity,[general]activity,[general]score,[general]bot_count,[general]bot_diversity,[general]bot_movement,[general]player_movement,[general]event_intensity,[general]event_diversity,key_press_count,idle_time,player_score,player_kill_count,player_speed_x,player_speed_y,player_speed_z,player_delta_distance,player_delta_rotation,player_health,player_healing,player_damaged,player_shooting,player_reloading,player_projectile_count,player_projectile_distance,reticle_delta_distance,player_crouching,player_sprinting,player_aim_at_enemy,visible_bot_count,bot_speed_x,bot_speed_y,bot_speed_z,bot_delta_distance, bot_delta_rotation ,bot_health,bot_damaged,bot_shooting,bot_projectile_count,bot_projectile_player_distance,bot_aim_at_player,player_death,player_tries_shoot_on_reload,Binary_Arousal_Class
Shooter,70432028-81AF-D67A-251E-D2F807AB93CF,Heist!,0.318627451,0.2628205130833333,0.7083333333333334,0.76527775,0.0,0.42788494475,1.0,0.0,0.008843551833333333,0.42806121441666667,0.6041666666666666,0.2628205130833333,0.23472225,0.0,0.0,0.49017858100000006,0.0,0.499971497,0.0,0.013817073083333332,1.0,0.2708333333333333,0.0,0.6388889166666667,0.15,0.13194445833333332,0.15955797633333332,0.008863524749999999,0.0,0.0,0.8166666666666668,0.42788494475,0.0,0.0,0.0,0.0,0.026564083333333332,0.7753968333333333,0.0,0.43849200000000005,0.31363196083333333,0.574885099,0.0,0.0,0.0,1.0
Shooter,70432028-81AF-D67A-251E-D2F807AB93CF,Heist!,0.34620098025000007,0.20512820533333334,0.5,0.6069445,0.0,0.46153881699999993,1.0,0.0,0.0014759715833333332,0.3746031906666667,0.5,0.20512820533333334,0.3930555,0.0,0.0,0.49017858100000006,0.0,0.499971497,0.0,0.003538910416666666,1.0,0.0,0.0,0.8111111666666666,0.0,0.05555554166666667,0.05873345916666667,0.0014793050000000002,0.0,0.0,1.0,0.46153881699999993,0.0,0.0,0.0,0.0,0.046725916666666666,0.8000000000000002,0.0,0.5,0.42418313725,0.6717583715833334,0.0,0.0,0.0,1.0
Shooter,70432028-81AF-D67A-251E-D2F807AB93CF,Heist!,0.3688725491666667,0.21153846175000002,0.4166666666666667,0.5916666666666667,0.0,0.25961558408333335,1.0,0.0,0.006000788416666666,0.30555554791666667,0.2916666666666667,0.21153846175000002,0.4083333333333334,0.0,0.0,0.5154592960833333,0.0,0.4400852245833333,0.026110514749999997,0.014247908833333331,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.005883121916666667,0.0,0.0,0.14583333333333334,0.25961558408333335,0.0,0.0,0.0,0.0,0.06967083333333333,0.62777775,0.0,0.06944441666666666,0.3653595490833333,0.6866509473333333,0.0,0.0,0.0,1.0
Shooter,70432028-81AF-D67A-251E-D2F807AB93CF,Heist!,0.40196078449999995,0.32692307708333335,0.7916666666666666,0.775,0.0,0.23846172166666668,1.0,0.007936493083333334,0.0,0.36309523808333327,0.3541666666666667,0.32692307708333335,0.225,0.0,0.0,0.49017858100000006,0.0,0.499971497,0.0,0.0,1.0,0.0,0.0,0.9375,0.3333333333333333,0.109375,0.0769737995,0.0,0.0,0.0,0.0,0.23846172166666668,0.020314526,0.0,0.016727154916666667,0.007936493083333334,0.05133791666666667,0.6095238333333334,0.0,0.0,0.43263313708333334,0.60862930525,0.0,0.0,0.0,1.0
Shooter,70432028-81AF-D67A-251E-D2F807AB93CF,Heist!,0.42156862749999996,0.032051282083333334,0.08333333333333333,0.09166666666666667,0.0,0.2532053868333333,1.0,0.05000000008333333,0.018538076583333334,0.0095238095,0.020833333333333332,0.032051282083333334,0.9083333333333333,0.0,0.0,0.49017858100000006,0.0,0.499971497,0.0,0.03506276208333333,1.0,0.0,0.0,0.0,0.03333333333333333,0.041666666666666664,0.090156568,0.01857994425,0.0,0.0,0.22916666666666666,0.2532053868333333,0.027624872499999998,0.0,0.0241155955,0.05000000008333333,0.05194591666666667,0.6266666666666666,0.0,0.0,0.431372549,0.62814576725,0.0,0.0,0.0,1.0
Shooter,70432028-81AF-D67A-251E-D2F807AB93CF,Heist!,0.40686274533333333,0.2179487181666667,0.625,0.6083333333333333,0.0,0.235577104,1.0,0.008333333333333333,0.0022613455,0.3392857144166666,0.3333333333333333,0.2179487181666667,0.39166666666666666,0.0,0.0,0.481970188,0.0,0.5027534779999999,0.0,0.0029173040833333336,1.0,0.0,0.0,0.3958333333333333,0.7916666666666666,0.05520833333333333,0.20944506875000002,0.00226645275,0.0,0.0,0.0,0.235577104,0.013557594249999999,0.0,0.0004982560833333333,0.008333333333333333,0.06240291666666667,0.6,0.0,0.0,0.43888882341666663,0.6498328523333333,0.0,0.0,0.0,1.0
Shooter,70432028-81AF-D67A-251E-D2F807AB93CF,Heist!,0.397058824,0.21794871791666667,0.5,0.5888889166666667,0.0,0.45769266016666665,1.0,0.0,0.021566325583333334,0.31216930975,0.4166666666666667,0.21794871791666667,0.41111108333333335,0.0,0.0,0.4737618298333333,0.0,0.50553546725,0.020278436416666667,0.03743230291666667,1.0,0.0,0.0,0.5972222500000001,0.0,0.09027779166666666,0.13744628791666666,0.0215131225,0.0,0.0,0.016666666666666666,0.45769266016666665,0.0,0.0,0.0,0.0,0.02670025,0.7981481666666667,0.0,0.4953703333333333,0.4136164313333333,0.6507395990833333,0.0,0.0,0.0,1.0
Shooter,70432028-81AF-D67A-251E-D2F807AB93CF,Heist!,0.39828431400000003,0.2692307694166666,0.5833333333333334,0.75,0.0,0.36346181808333333,1.0,0.04934130725,0.014679420333333333,0.25847723824999996,0.375,0.2692307694166666,0.25,0.0,0.0,0.7244729133333333,0.0,0.47477276983333333,0.18766944766666668,0.03303174266666667,0.9895833333333334,0.0,0.06666666666666667,0.4666666666666666,0.0,0.012499999999999999,0.010071258916666668,0.013769435916666668,0.0,0.0,0.2611110833333333,0.36346181808333333,0.011056218166666666,0.0,0.009696811166666666,0.04934130725,0.02390283333333333,0.702674,0.03333333333333333,0.33800366666666665,0.27875823525,0.48094857183333334,0.0,0.0,0.0,1.0
Shooter,70432028-81AF-D67A-251E-D2F807AB93CF,Heist!,0.39797794108333334,0.45512820533333337,0.6666666666666666,1.0,0.0,0.30000023066666665,1.0,0.0,0.022368061083333335,0.047619047666666664,0.0625,0.45512820533333337,0.0,0.0,0.0,0.6837508542499999,0.0,0.10244073175,0.5232953045000001,0.029449690166666667,0.7239583333333334,0.0,0.15,0.0,0.0,0.0,0.0,0.019788745,0.0,0.0,0.016666666666666666,0.30000023066666665,0.0,0.0,0.0,0.0,0.0016495833333333334,1.0,0.0,0.016666666666666666,0.028758176583333333,0.0913185525,0.0,0.0,0.0,1.0
Shooter,70432028-81AF-D67A-251E-D2F807AB93CF,Heist!,0.3958333333333333,0.7243589740833333,1.0,1.0,0.11904758333333333,0.4402016849166666,1.0,0.37253663200000003,0.0023583875833333334,0.5488126666666666,0.7083333333333334,0.7243589740833333,0.0,0.11904758333333333,0.08333333333333333,0.64026731375,0.0,0.02104324908333333,0.29220381991666666,0.0016248143333333334,0.24122020833333332,0.0,0.43650800000000006,0.7845238333333334,0.0,0.07619047916666667,0.09311705349999999,0.0008952361666666667,0.0,0.0,0.8023809166666666,0.4402016849166666,0.1648507135,0.09691561216666666,0.5018277529166667,0.37253663200000003,0.010887083333333334,0.6785514166666666,0.31798933333333335,0.29848983333333334,0.19198211766666665,0.18154476225000002,0.18343025000000002,0.0,0.0,1.0
Shooter,70432028-81AF-D67A-251E-D2F807AB93CF,Heist!,0.4947916666666667,0.3653846155,0.625,0.55833325,0.5866666666666667,0.01538462725,0.08333333333333333,0.0510109375,0.0029079258333333333,0.3865079285,0.3958333333333333,0.3653846155,0.44166675,0.5866666666666667,0.041666666666666664,0.5309455515833333,0.0,0.3379206021666667,0.11044259491666668,0.0031968637499999995,0.0020833333333333333,0.03333333333333333,0.0,0.8833333333333333,0.3944444166666667,0.012499999999999999,0.013067742416666667,0.00235946125,0.0,0.0,0.049999999999999996,0.01538462725,0.019495412833333333,0.025568193416666666,0.08333333333333333,0.0510109375,0.0003888333333333333,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Shooter,70432028-81AF-D67A-251E-D2F807AB93CF,Heist!,0.5738357844166667,0.2692307694166666,0.4166666666666667,0.5944444999999999,0.6,0.0,0.0,0.0,0.001134712,0.571428571,0.5,0.2692307694166666,0.4055555,0.6,0.0,0.6103407559166666,0.0,0.2685007075,0.17155771291666666,0.0003692715833333333,0.13653270833333334,1.0,0.0,1.0,0.0,0.0,0.0,0.00027510716666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Shooter,70432028-81AF-D67A-251E-D2F807AB93CF,Heist!,0.37973856208333334,0.21794871791666667,0.25,0.34722225,0.6,0.0,0.0,0.0,0.015565354500000001,0.571428571,0.5,0.21794871791666667,0.6527777499999999,0.6,0.0,0.340546575,0.0,0.41387320941666667,0.11212161575,0.034059607666666665,0.3185763541666667,1.0,0.0,1.0,0.0,0.0,0.0,0.015037038666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Shooter,70432028-81AF-D67A-251E-D2F807AB93CF,Heist!,0.03308823525,0.4102564105833333,0.5,1.0,0.6,0.0,0.0,0.0,0.013421097666666666,0.571428571,0.5,0.4102564105833333,0.0,0.6,0.0,0.59812601675,0.0,0.9427448109166666,0.25038524516666666,0.03264400875,0.6951388541666667,1.0,0.0,1.0,0.0,0.0,0.0,0.012193091500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shooter,70432028-81AF-D67A-251E-D2F807AB93CF,Heist!,0.02432126692307692,0.40828402407692305,0.5769230769230769,1.0,0.6,0.03905328446153847,0.23076923076923078,0.0,0.022731961846153843,0.571428571,0.5,0.40828402407692305,0.0,0.6,0.0,0.5162252496153846,0.0,0.9298297184615384,0.3270072687692308,0.047539988153846156,0.89455125,1.0,0.0,1.0,0.0,0.0,0.0,0.02113991823076923,0.0,0.0,0.0,0.03905328446153847,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shooter,70432028-81AF-D67A-251E-D2F807AB93CF,Heist!,0.12800802136363634,0.31468531499999997,0.6363636363636364,0.709091,0.6787878181818182,0.13986023327272726,0.7272727272727273,0.09403200754545454,0.004899458909090909,0.3393939480909091,0.4090909090909091,0.31468531499999997,0.29090900000000003,0.6787878181818182,0.09090909090909091,0.4040503797272727,0.0,0.6052848565454545,0.08846674372727271,0.007311674545454546,1.0,0.22727272727272727,0.0,0.7363635454545455,0.0,0.24962120454545456,0.10581997854545455,0.004465932181818182,0.0,0.0,0.4363635454545454,0.13986023327272726,0.19043647490909094,0.0,0.17248702263636362,0.09403200754545454,0.0025862727272727274,0.4993939090909091,0.13333345454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shooter,70432028-81AF-D67A-251E-D2F807AB93CF,Heist!,0.24172794116666665,0.35897435933333327,0.5,0.9,0.8000000000000002,0.0,0.0,0.0,0.012949217583333334,0.0,0.0,0.35897435933333327,0.10000000000000002,0.8000000000000002,0.0,0.2888641905,0.0,0.8410379819166667,0.29711278891666665,0.030945311166666666,1.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.016164778083333334,0.011485315333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Shooter,70432028-81AF-D67A-251E-D2F807AB93CF,Heist!,0.125,0.32692307716666663,0.4583333333333333,0.7999999999999999,0.8000000000000002,0.0,0.0,0.0,0.009569796083333333,0.0,0.0,0.32692307716666663,0.19999999999999998,0.8000000000000002,0.0,0.3705948336666667,0.0,0.22347939725,0.23308027774999998,0.027547958333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008420058749999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shooter,70432028-81AF-D67A-251E-D2F807AB93CF,Heist!,0.125,0.076923077,0.20833333333333334,0.18055558333333332,0.8000000000000002,0.09519238083333333,0.5,0.0,0.022776602083333333,0.0,0.0,0.076923077,0.8194444166666667,0.8000000000000002,0.0,0.4401092924166667,0.0,0.45287175599999996,0.08472567333333332,0.03700762958333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022402251666666664,0.0,0.0,0.0,0.09519238083333333,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shooter,70432028-81AF-D67A-251E-D2F807AB93CF,Heist!,0.125,0.051282051333333335,0.125,0.11944441666666666,0.8000000000000002,0.230769408,1.0,0.0,0.013370287916666668,0.02936509525,0.0625,0.051282051333333335,0.8805555833333334,0.8000000000000002,0.0,0.49017858100000006,0.0,0.499971497,0.0,0.03226239783333334,1.0,0.0,0.0,0.10277783333333335,0.0,0.030555562500000005,0.027110580999999998,0.013400484166666666,0.0,0.0,0.24166666666666667,0.230769408,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shooter,70432028-81AF-D67A-251E-D2F807AB93CF,Heist!,0.125,0.10256410266666667,0.25,0.2444444166666667,0.8000000000000002,0.230769408,1.0,0.0,0.0,0.36706347625,0.3541666666666667,0.10256410266666667,0.7555555833333334,0.8000000000000002,0.0,0.49017858100000006,0.0,0.499971497,0.0,0.0,1.0,0.0,0.0,0.9375,0.34722216666666667,0.017361125,0.041669728833333336,0.0,0.0,0.0,0.0,0.230769408,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shooter,70432028-81AF-D67A-251E-D2F807AB93CF,Heist!,0.38449754908333333,0.10897435908333335,0.25,0.23611108333333333,0.9111110833333335,0.10256417491666668,0.5,0.0,0.007665366333333333,0.07539680958333334,0.14583333333333334,0.10897435908333335,0.7638889166666667,0.9111110833333335,0.041666666666666664,0.49017858100000006,0.0,0.499971497,0.0,0.020126426833333332,1.0,0.0,0.0,0.2222221666666667,0.0,0.12847222916666667,0.11508061983333334,0.007682678416666667,0.0,0.0,0.25,0.10256417491666668,0.0,0.0,0.0,0.0,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Shooter,70432028-81AF-D67A-251E-D2F807AB93CF,Heist!,0.49490950253846155,0.16568047353846152,0.23076923076923078,0.38461538461538464,1.0,0.0,0.0,0.0,0.009288593846153846,0.0,0.0,0.16568047353846152,0.6153846153846154,1.0,0.0,0.46190044599999996,0.0,0.31073467338461536,0.1255194243076923,0.015600468999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008678771076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Shooter,70432028-81AF-D67A-251E-D2F807AB93CF,Heist!,0.7095588235454545,0.041958042,0.09090909090909091,0.09696972727272728,1.0,0.2013987560909091,0.9090909090909091,0.030564015181818182,0.010208219727272727,0.052813844181818184,0.06818181818181818,0.041958042,0.9030302727272727,1.0,0.0,0.490178581,0.0,0.499971497,0.0,0.03349665781818181,1.0,0.0,0.0,0.11212118181818181,0.0,0.009090909090909092,0.01510083118181818,0.010231274727272727,0.0,0.0,0.09090909090909091,0.2013987560909091,0.04753961636363636,0.0,0.03315667890909091,0.030564015181818182,0.0020556363636363637,0.8654545454545454,0.07272727272727274,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Shooter,018B0D8D-B5EC-09D6-90ED-550058EBFEAF,Heist!,0.3185358255,0.00675675675,0.016666666666666666,0.035714249999999996,0.0,0.2760415114166667,1.0,0.008319827,0.008040985083333334,0.0,0.0,0.00675675675,0.96428575,0.0,0.0,0.500281161,1.0,0.49973588,0.0,0.0024202356666666665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008172698916666667,0.0,0.0,0.0,0.2760415114166667,0.008594032666666666,0.0014117416666666665,0.004240033166666666,0.008319827,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shooter,018B0D8D-B5EC-09D6-90ED-550058EBFEAF,Heist!,0.29439252341666666,0.022522522666666666,0.08333333333333333,0.17681622500000002,0.0,0.38888843741666673,1.0,0.12065058308333333,0.010065770583333333,0.020915633166666666,0.027777777833333333,0.022522522666666666,0.823183775,0.0,0.0,0.5004327643333333,1.0,0.4823510916666667,0.028743310666666664,0.0004389685833333333,1.0,0.0,0.0,0.11538458333333333,0.0,0.009496669,0.015229623833333332,0.008789528166666666,0.0,0.0,0.020833333333333332,0.38888843741666673,0.13822191916666668,0.0,0.03783546016666666,0.12065058308333333,0.0044378333333333336,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shooter,018B0D8D-B5EC-09D6-90ED-550058EBFEAF,Heist!,0.28971962608333335,0.28153153166666667,0.5666666666666667,1.0,0.01,0.30396395933333337,0.75,0.09209945508333334,0.03959880141666667,0.15368353433333334,0.2638888889166667,0.28153153166666667,0.0,0.01,0.08333333333333333,0.57213986225,1.0,0.3990103483333333,0.47311628158333335,0.004967550416666667,1.0,0.0,0.0,0.20643925833333332,0.10256408333333333,0.3363764583333333,0.39323683216666666,0.01652649375,0.0,0.0,0.602823175,0.30396395933333337,0.021440804916666667,9.295408333333332e-05,0.01583788675,0.09209945508333334,0.0008914999999999999,0.55213675,0.05448704100000001,0.4009971666666667,0.34724053141666666,0.4416804355833333,0.0,0.0,0.0,0.0
Shooter,018B0D8D-B5EC-09D6-90ED-550058EBFEAF,Heist!,0.4338006228333333,0.6069819820833333,0.6,1.0,0.24,0.0,0.0,0.0,0.1954884385833333,0.24945450125000002,0.25,0.6069819820833333,0.0,0.24,0.0,0.6498349635833333,1.0,0.39598584899999995,0.71007964625,0.20122849241666665,1.0,0.0,0.0,0.0,0.37615741666666663,0.0,0.0,0.16308886050000002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Shooter,018B0D8D-B5EC-09D6-90ED-550058EBFEAF,Heist!,0.43574766341666665,0.37725225216666664,0.55,0.9717261666666667,0.28500000000000003,0.086453512,0.5,0.009839839583333334,0.19177696508333333,0.4366550429166667,0.45833333325,0.37725225216666664,0.02827383333333333,0.28500000000000003,0.08333333333333333,0.4904137599166667,0.7248681492500001,0.38951220583333335,0.6803556485,0.11083449325,0.42,0.0,0.04444446666666666,0.10474533333333332,0.29444441666666665,0.07439567133333334,0.06766343508333333,0.16080688408333332,0.828125,0.9666666666666667,0.0,0.086453512,4.960475e-05,0.0,0.002113678416666667,0.009839839583333334,0.0006050833333333333,0.2494755,0.0,0.08712125,0.045639403249999995,0.07730205608333333,0.0,0.0,0.0,1.0
Shooter,018B0D8D-B5EC-09D6-90ED-550058EBFEAF,Heist!,0.46105919025000003,0.4549549549166667,0.6,1.0,0.3387036666666667,0.11227395583333333,0.5,0.14392581716666666,0.13272537275,0.6781659620833334,0.72222222225,0.4549549549166667,0.0,0.3387036666666667,0.08333333333333333,0.4155849645833333,1.0,0.7424893639166666,0.635267302,0.085665645,0.5233088333333333,0.7833333333333333,0.0,0.7192790833333333,0.21078433333333332,0.3491880555833333,0.22173822383333333,0.10304863291666666,0.71568625,0.71568625,0.10740733333333331,0.11227395583333333,0.030758247416666665,0.00048801083333333337,0.13529280991666667,0.14392581716666666,0.01705725,0.2355555,0.11666661666666667,0.3964465833333333,0.17553288416666668,0.2621030139166667,0.08400492300000001,0.0,0.0,1.0
Shooter,018B0D8D-B5EC-09D6-90ED-550058EBFEAF,Heist!,0.44236760108333334,0.48873873875,0.6333333333333333,1.0,0.36000000000000004,0.06143899975,0.25,0.031229892750000002,0.14961213874999998,0.44500771716666665,0.44444444433333335,0.48873873875,0.0,0.36000000000000004,0.0,0.5711888331666667,1.0,0.6109083374166667,0.40931326650000005,0.125653459,0.8248725,1.0,0.0,0.9537036666666667,0.125,0.01644736108333333,0.0227958525,0.13154081841666668,0.0,0.2758285,0.12256333333333332,0.06143899975,0.06123439225,0.0030442505,0.033442515166666666,0.031229892750000002,0.0024221666666666667,0.212963,0.05555538891666667,0.04487183333333333,0.012943785666666666,0.018934406333333334,0.05435015383333334,0.0,0.0,1.0
