[control]genre,[control]player_id,[control]game,[output]arousal,[general]input_intensity,[general]input_diversity,[general]activity,[general]score,[general]bot_count,[general]bot_diversity,[general]bot_movement,[general]player_movement,[general]object_intensity,[general]object_diversity,[general]event_intensity,[general]event_diversity,key_press_count,idle_time,player_score,player_kill_count,player_speed_x,player_speed_y,player_delta_distance,player_health,player_damaged,player_shooting,player_projectile_count,player_projectile_distance,player_health_pickup,visible_bot_count,bot_speed_x,bot_speed_y,bot_delta_distance,bot_health,bot_damaged,bot_shooting,bot_projectile_count,bot_projectile_player_distance,pick_ups_visible,pick_up_player_disctance,player_death,player_is_grounded,bot_is_grounded,bot_player_distance,player_has_collisions,player_is_colliding_above,player_is_colliding_below,player_is_colliding_left,player_is_colliding_right,player_is_falling,player_is_jumping,bot_has_collisions,bot_is_colliding_above,bot_is_colliding_below,bot_is_colliding_left,bot_is_colliding_right,bot_is_falling,bot_is_jumping,bot_charging,Binary_Arousal_Class
Platformer,70432028-81AF-D67A-251E-D2F807AB93CF,Run'N'Gun,0.625,0.11607142858333334,0.19444444433333333,0.29861116666666665,0.20000000000000004,0.5,1.0,0.005930772916666667,0.7016359616666668,0.0,0.0,0.03835108658333334,0.06944444458333333,0.11607142858333334,0.7013888333333332,0.20000000000000004,0.0,0.07698878271020272,0.0,0.7016359616666668,0.85,0.0,0.0,0.0,0.0,0.0,0.5,0.9053911145,0.0,0.005930772916666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5835293029166667,1.0,0.0,1.0,0.0,0.22420635833333333,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Platformer,70432028-81AF-D67A-251E-D2F807AB93CF,Run'N'Gun,0.22307692307692306,0.2692307693846154,0.33333333323076925,0.5250070769230769,0.2,0.4551282692307692,1.0,0.00555773576923077,0.7471935567692308,0.0,0.0,0.0,0.0,0.2692307693846154,0.4749929230769231,0.2,0.0,0.29424627323076924,0.0,0.7471935567692308,0.8499999999999999,0.0,0.0,0.0,0.0,0.0,0.4551282692307692,0.909723287,0.0,0.00555773576923077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6334355213076923,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Platformer,70432028-81AF-D67A-251E-D2F807AB93CF,Run'N'Gun,0.1,0.10389610390909092,0.15151515145454544,0.23966945454545455,0.2,0.5,1.0,0.0056544814545454545,0.7406305552727273,0.0,0.0,0.06948672427272727,0.09090909090909091,0.10389610390909092,0.7603305454545454,0.2,0.0,0.040775879604050345,0.15333933281818182,0.7406305552727273,0.85,0.0,0.0,0.0,0.0,0.0,0.5,0.897680257090909,0.0,0.0056544814545454545,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7190082727272727,1.0,0.5489692349090909,0.7190082727272727,0.0,0.7190082727272727,0.0,0.0,0.11697390909090909,0.2892561818181818,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Platformer,70432028-81AF-D67A-251E-D2F807AB93CF,Run'N'Gun,0.25,0.0,0.0,0.0,0.20000000000000004,0.5,1.0,0.005624245666666666,0.701571731,0.0,0.0,0.0,0.0,0.0,1.0,0.20000000000000004,0.0,1.3185437925421763e-08,0.0,0.701571731,0.85,0.0,0.0,0.0,0.0,0.0,0.5,0.9169260320833333,0.0,0.005624245666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5409439030833333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Platformer,70432028-81AF-D67A-251E-D2F807AB93CF,Run'N'Gun,0.625,0.14880952375,0.27777777766666667,0.3422204166666667,0.20000000000000004,0.5,1.0,0.0058291961666666675,0.73611542175,0.0,0.0,0.11110198983333334,0.18055555550000002,0.14880952375,0.6577795833333333,0.20000000000000004,0.0,0.0446567913025,0.14107210041666665,0.73611542175,0.85,0.0,0.14503209250000001,0.003958310333333334,0.008916571666666666,0.0,0.5,0.910064981,0.0,0.0058291961666666675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7444444166666666,1.0,0.50468252425,0.7694444166666666,0.0,0.7444444166666666,0.0,0.13958816666666665,0.10101016666666666,0.26388891666666664,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Platformer,70432028-81AF-D67A-251E-D2F807AB93CF,Run'N'Gun,0.8333333333333334,0.11011904758333334,0.27777777750000004,0.28097225,0.20000000000000004,0.5,1.0,0.00653293375,0.7977111513333334,0.0,0.0,0.13041836266666665,0.16666666666666666,0.11011904758333334,0.71902775,0.20000000000000004,0.0,0.03628683469333333,0.3006729475,0.7977111513333334,0.85,0.0,0.0,0.0,0.0,0.0,0.5,0.9221664895,0.0,0.00653293375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4909361666666667,1.0,0.4524120669166667,0.4909361666666667,0.0,0.4909361666666667,0.0,0.0,0.23390149999999998,0.5285443333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Platformer,70432028-81AF-D67A-251E-D2F807AB93CF,Run'N'Gun,0.55,0.047619047666666664,0.08333333325,0.12121208333333333,0.20000000000000004,0.5,1.0,0.005854206166666667,0.7420926830833333,0.0,0.0,0.08163874341666667,0.09722222224999999,0.047619047666666664,0.8787879166666667,0.20000000000000004,0.0,3.289617909933944e-05,0.16449671566666668,0.7420926830833333,0.85,0.0,0.08333333333333333,0.030017198083333335,0.024756740500000003,0.0,0.5,0.9055544889166667,0.0,0.005854206166666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72727275,1.0,0.4160184066666666,0.72727275,0.0,0.72727275,0.0,0.0,0.11363633333333334,0.280303,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Platformer,70432028-81AF-D67A-251E-D2F807AB93CF,Run'N'Gun,0.7083333333333334,0.17857142866666667,0.27777777750000004,0.3984774166666667,0.24777783333333336,0.44166666666666665,1.0,0.005384462,0.7312154688333333,0.0,0.0,0.08275160225,0.16666666675,0.17857142866666667,0.6015225833333333,0.24777783333333336,0.041666666666666664,0.1588602861175515,0.03727589158333333,0.7312154688333333,0.85,0.0,0.27099658583333336,0.15116229358333333,0.1385540515,0.0,0.44166666666666665,0.8932927242500001,0.00376441075,0.005384462,0.9474714999999999,0.06267806666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.8964646749999999,0.9509595000000001,0.37602383483333335,0.8964646749999999,0.0,0.8964646749999999,0.0,0.0,0.10353533333333333,0.0,0.9509595000000001,0.0,0.9509595000000001,0.0,0.0,0.004901958333333334,0.0,0.0,1.0
Platformer,70432028-81AF-D67A-251E-D2F807AB93CF,Run'N'Gun,0.8666666666666667,0.199404762,0.1666666665,0.4916666666666667,0.4000000000000001,0.57638875,1.0,0.07689598475,0.7748636435833333,0.7777778333333334,0.9166666666666666,0.014427992583333334,0.08333333341666667,0.199404762,0.5083333333333333,0.4000000000000001,0.0,0.47832691668267285,0.0,0.7748636435833333,0.85,0.0,0.0,0.0019654098333333333,0.06103506858333333,0.0,0.57638875,0.8809319858333334,0.005816309499999999,0.07689598475,1.0,0.0,0.0,0.0,0.0,0.7777778333333334,0.7140803753333334,0.0,1.0,0.95315175,0.5105843305000001,1.0,0.0,1.0,0.0,0.0375,0.0,0.0,0.95315175,0.0,0.95315175,0.0,0.0,0.046848266666666666,0.0,0.0,1.0
Platformer,70432028-81AF-D67A-251E-D2F807AB93CF,Run'N'Gun,0.9,0.19940476183333333,0.33333333341666666,0.3722223333333334,0.4000000000000001,0.6820075,1.0,0.027192995083333334,0.7757875710833333,1.0,1.0,0.09572397225000001,0.138888889,0.19940476183333333,0.6277776666666667,0.4000000000000001,0.0,0.09521183700763965,0.2640864093333333,0.7757875710833333,0.85,0.0,0.0,0.0,0.0,0.0,0.6820075,0.903857699,0.0031729014166666666,0.027192995083333334,1.0,0.0,0.0,0.0,0.0,1.0,0.5760012615833333,0.0,0.5700758416666667,0.9854166666666666,0.6471565505,0.5700758416666667,0.0,0.5700758416666667,0.0,0.0,0.09427608333333333,0.45075766666666667,0.9854166666666666,0.0,0.9854166666666666,0.0,0.0,0.014583333333333332,0.0,0.0,1.0
Platformer,70432028-81AF-D67A-251E-D2F807AB93CF,Run'N'Gun,0.8708333333333335,0.33630952366666667,0.4444444445,0.5569444166666667,0.4000000000000001,0.5625,1.0,0.0060638940833333335,0.77446279775,1.0,1.0,0.1403409005,0.20833333333333334,0.33630952366666667,0.44305558333333334,0.4000000000000001,0.0,0.21624080932675552,0.1963245649166667,0.77446279775,0.85,0.0,0.0,0.0,0.0,0.0,0.5625,0.9183886745833334,0.0,0.0060638940833333335,1.0,0.0,0.0,0.0,0.0,1.0,0.710633709,0.0,0.71742425,1.0,0.515324351,0.7728535249999999,0.08333333333333333,0.71742425,0.12121208333333333,0.09999999999999999,0.21805559166666666,0.2978535083333333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Platformer,70432028-81AF-D67A-251E-D2F807AB93CF,Run'N'Gun,0.7916666666666666,0.14880952391666666,0.24999999983333332,0.34372566666666665,0.4000000000000001,0.32524749999999997,1.0,0.005463530416666667,0.75566501625,1.0,1.0,0.13498258966666668,0.19444444449999998,0.14880952391666666,0.6562743333333333,0.4000000000000001,0.0,4.166666666666667e-45,0.23555421925,0.75566501625,0.85,0.0,0.26402225625000003,0.2187241921666667,0.24742192933333332,0.0,0.32524749999999997,0.8939138185833334,0.0,0.005463530416666667,1.0,0.0,0.0,0.0,0.0,1.0,0.751054311,0.0,0.6063035,1.0,0.427831146,0.6063035,0.0,0.6063035,0.0,0.0,0.1180555,0.40705125000000003,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Platformer,70432028-81AF-D67A-251E-D2F807AB93CF,Run'N'Gun,0.8708333333333332,0.11607142866666666,0.24999999975,0.2474275,0.4755555,0.1569444375,0.6666666666666666,0.0032603580833333334,0.7538163688333334,1.0,1.0,0.19434610900000002,0.3055555555833333,0.11607142866666666,0.7525725,0.4755555,0.041666666666666664,0.0,0.23809191933333332,0.7538163688333334,0.85,0.0,0.29614223275,0.5712322605833333,0.48217751158333333,0.0,0.1569444375,0.5537969860833333,0.008694934750000001,0.0032603580833333334,0.41423608333333334,0.1277778,0.0,0.0,0.0,1.0,0.7518146444166667,0.0,0.5815850833333334,0.62222225,0.19989284783333336,0.5815850833333334,0.0,0.5815850833333334,0.0,0.0,0.24020983333333334,0.4137140833333333,0.62222225,0.0,0.62222225,0.0,0.0,0.016666666666666666,0.0,0.0,1.0
Platformer,70432028-81AF-D67A-251E-D2F807AB93CF,Run'N'Gun,0.3,0.169642857,0.3055555555,0.25885225,0.6,0.29171627083333335,0.75,0.004665254916666667,0.7798690474166667,1.0,1.0,0.15152919833333334,0.20833333341666668,0.169642857,0.74114775,0.6,0.0,0.0909926608758807,0.3143511116666667,0.7798690474166667,0.85,0.0,0.09002969533333333,0.0845126505,0.08554573191666666,0.0,0.29171627083333335,0.70660380075,0.0,0.004665254916666667,0.75,0.0,0.0,0.0,0.0,1.0,0.6327042209166667,0.0,0.4587301666666667,0.75,0.6834889350000001,0.4587301666666667,0.0,0.4587301666666667,0.0,0.0,0.24166666666666667,0.5541666666666667,0.75,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
Platformer,70432028-81AF-D67A-251E-D2F807AB93CF,Run'N'Gun,0.11666666666666668,0.22619047616666665,0.36111111116666667,0.30970416666666667,0.6,0.1251263125,0.25,0.0014938800833333335,0.7661187625,1.0,1.0,0.10667493108333333,0.16666666666666666,0.22619047616666665,0.6902958333333333,0.6,0.0,0.09149805750000001,0.2884874385833333,0.7661187625,0.85,0.0,0.022916658083333333,0.15179007241666667,0.37307328258333333,0.0,0.1251263125,0.2228204485833333,0.0,0.0014938800833333335,0.25,0.0,0.0,0.0,0.0,1.0,0.6107231495833333,0.0,0.5178571666666666,0.25,0.22178986133333334,0.5178571666666666,0.0,0.5178571666666666,0.0,0.0,0.22409808333333334,0.3766233333333333,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
Platformer,70432028-81AF-D67A-251E-D2F807AB93CF,Run'N'Gun,0.0,0.18154761900000002,0.33333333308333335,0.37385466666666667,0.6511905,0.6629464583333333,1.0,0.005455682666666666,0.74507630525,1.0,1.0,0.1760146145,0.3194444444166667,0.18154761900000002,0.6261453333333333,0.6511905,0.08333333333333333,0.052179905138714504,0.14588645266666667,0.74507630525,0.85,0.0,0.43766110983333334,0.43730121441666664,0.2794743675833333,0.0,0.6629464583333333,0.8832491920000001,0.010783325500000001,0.005455682666666666,0.75522825,0.12005113333333334,0.0,0.0,0.0,1.0,0.54581914675,0.0,0.7416666666666667,0.8727649999999999,0.681857731,0.7416666666666667,0.0,0.7416666666666667,0.0,0.0,0.125,0.25833333333333336,0.8727649999999999,0.0,0.8727649999999999,0.0,0.0,0.004629633333333333,0.0,0.0,0.0
Platformer,70432028-81AF-D67A-251E-D2F807AB93CF,Run'N'Gun,0.0,0.20238095225,0.27777777750000004,0.51097525,1.0,0.25,1.0,0.00577368,0.7772985418333334,1.0,1.0,0.06794590941666667,0.08333333333333333,0.20238095225,0.48902475,1.0,0.0,0.241044362,0.15976963641666667,0.7772985418333334,0.85,0.0,0.0,0.005896232,0.011612275083333333,0.0,0.25,0.9118972159166666,0.0,0.00577368,0.5,0.0,0.0,0.0,0.0,1.0,0.47207398625,0.0,0.7319444166666668,1.0,0.5303631911666666,0.7319444166666668,0.0,0.7319444166666668,0.0,0.0,0.12222225000000002,0.27499999999999997,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Platformer,70432028-81AF-D67A-251E-D2F807AB93CF,Run'N'Gun,0.0,0.16071428575,0.24999999983333332,0.3519813333333333,1.0,0.25,1.0,0.005221839166666666,0.7444078241666667,1.0,1.0,0.08819900800000001,0.11111111116666667,0.16071428575,0.6480186666666666,1.0,0.0,0.055468016679013014,0.15545096166666666,0.7444078241666667,0.85,0.0,0.12780448333333333,0.11550569866666666,0.19498479491666665,0.0,0.25,0.9074168229166667,0.0,0.005221839166666666,0.5,0.0,0.0,0.0,0.0,1.0,0.4253663585833333,0.0,0.7371795083333333,1.0,0.38029315033333333,0.7371795083333333,0.0,0.7371795083333333,0.0,0.0,0.11858975000000001,0.26923075,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Platformer,70432028-81AF-D67A-251E-D2F807AB93CF,Run'N'Gun,0.30833333333333335,0.2589285715833333,0.38888888875,0.6000000833333333,1.0,0.47115375000000004,1.0,0.043157598666666665,0.7759777950833334,1.0,1.0,0.15709120416666666,0.27777777775,0.2589285715833333,0.3999999166666666,1.0,0.0,0.0667751863088958,0.27871352066666666,0.7759777950833334,0.85,0.0,0.18759347133333334,0.14652070425,0.322121706,0.0,0.47115375000000004,0.8697826590833334,0.00468351025,0.043157598666666665,0.5703601666666667,0.025641,0.0,0.0,0.0,1.0,0.4337086005,0.0,0.47008541666666664,0.9613859166666666,0.5143172424166667,0.477661175,0.0,0.47008541666666664,0.0,0.007575758333333334,0.12904041666666666,0.5427350916666667,0.9613859166666666,0.0,0.9613859166666666,0.0,0.0,0.025793633333333333,0.0,0.0,0.0
Platformer,70432028-81AF-D67A-251E-D2F807AB93CF,Run'N'Gun,0.5916666666666667,0.18452380958333334,0.3333333333333333,0.33218866666666663,1.0,0.27331333333333335,1.0,0.00362108775,0.7876107283333335,1.0,1.0,0.4820743095833333,0.6249999999166667,0.18452380958333334,0.6678113333333333,1.0,0.0,0.0136809025,0.3883671529166666,0.7876107283333335,0.85,0.0,0.03462679533333333,0.025399153666666664,0.024232355083333334,0.0,0.27331333333333335,0.2117073974305145,0.31886340358333337,0.00362108775,0.5,0.0,0.7724359166666667,0.0,0.0,1.0,0.44450399716666666,0.0,0.35264039166666666,0.5816544166666667,0.25037770600000003,0.77068075,0.0,0.35264039166666666,0.0,0.41804025,0.3479854416666666,0.6592644166666667,0.5816544166666667,0.0,0.5816544166666667,0.0,0.0,0.13995725,0.0,0.44597058333333334,1.0
Platformer,70432028-81AF-D67A-251E-D2F807AB93CF,Run'N'Gun,0.21666666666666667,0.2470238095,0.30555555533333334,0.573125475,1.0,0.5331197916666667,1.0,0.028502202416666664,0.7736501024166667,0.5333333333333333,0.6666666666666666,0.1999290575,0.3055555555,0.2470238095,0.42687452499999995,1.0,0.0,0.34580981863188337,0.12622377441666666,0.7736501024166667,0.85,0.0,0.0,0.042115936,0.11353528774999999,0.0,0.5331197916666667,0.57891354475,0.10744132791666666,0.028502202416666664,0.6145834166666667,0.0,0.33569445000000003,0.0,0.0,0.5333333333333333,0.4590824865,0.0,0.7569444416666666,0.844122,0.5565959020833333,0.7569444416666666,0.0,0.7569444416666666,0.0,0.15694444166666668,0.09615383333333333,0.25,0.844122,0.0,0.844122,0.0,0.0,0.14946775,0.0,0.18055558333333332,0.0
