[control]genre,[control]player_id,[control]game,[output]arousal,[general]input_intensity,[general]input_diversity,[general]activity,[general]score,[general]bot_count,[general]bot_diversity,[general]bot_movement,[general]player_movement,[general]object_intensity,[general]object_diversity,[general]event_intensity,[general]event_diversity,key_press_count,idle_time,player_score,player_kill_count,player_speed_x,player_speed_y,player_delta_distance,player_health,player_damaged,player_shooting,visible_bot_count,bot_speed_x,bot_delta_distance,bot_health,pick_ups_visible,pick_up_player_disctance,player_death,player_is_grounded,bot_is_grounded,bot_player_distance,player_has_collisions,player_is_colliding_above,player_is_colliding_below,player_is_falling,player_point_pickup,player_boost_pickup,player_slow_pickup,bot_is_colliding_below,bot_is_colliding_left,Binary_Arousal_Class
Platformer,56EF301B-39F0-ED8F-E067-59FB50186E9C,Endless,1.0,0.22514619883333334,0.38888888899999996,0.21228258333333336,0.74488636325,0.23118566666666665,0.222222222,0.3199735556666667,0.4953860536666667,0.36177272208333333,0.6666666666666666,0.3210808706666667,0.3958333333333333,0.22514619883333334,0.7877174166666667,0.74488636325,0.125,0.4962962778333333,0.05910223491666666,0.4953860536666667,1.0,0.0,0.20866404166666666,0.23118566666666665,0.3199735556666667,0.3199735556666667,0.6536195,0.36177272208333333,0.6007777310833333,0.0,0.26891841666666666,0.6666666666666666,0.2963455845,0.7788551666666667,0.5099367499999999,0.26891841666666666,0.07235141666666667,0.0,0.08333333333333333,0.08333333333333333,0.6666666666666666,0.0,1.0
Platformer,56EF301B-39F0-ED8F-E067-59FB50186E9C,Endless,1.0,0.09795321633333333,0.13888888875000002,0.13325841666666666,0.7882886360833333,0.22883599983333333,0.27777777750000004,0.4148578889166667,0.5026931264166666,0.19865130533333333,0.375,0.11849704675,0.16666666666666666,0.09795321633333333,0.8667415833333333,0.7882886360833333,0.0,0.50374677775,0.05590239341666667,0.5026931264166666,1.0,0.0,0.0,0.22883599983333333,0.4148578889166667,0.4148578889166667,0.8333333333333334,0.19865130533333333,0.3238584781666667,0.0,0.6945288333333334,0.8333333333333334,0.48323881458333334,0.7818304166666666,0.08730158333333334,0.6945288333333334,0.1455795,0.16666666666666666,0.0,0.0,0.8333333333333334,0.0,1.0
Platformer,56EF301B-39F0-ED8F-E067-59FB50186E9C,Endless,1.0,0.08479532158333335,0.111111111,0.11686991666666667,0.8449136359999999,0.4670442778333333,0.5000000000833333,0.4888888885833333,0.5309305679999999,0.0,0.0,0.08208024208333332,0.125,0.08479532158333335,0.8831300833333334,0.8449136359999999,0.041666666666666664,0.533333333,0.018642251083333335,0.5309305679999999,1.0,0.0,0.12596408333333334,0.4670442778333333,0.4888888885833333,0.4888888885833333,0.9156378333333333,0.0,0.0,0.0,0.8154761666666667,0.9166666666666666,0.5249151884166666,0.9246031666666666,0.10912700000000002,0.8154761666666667,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,1.0
Platformer,56EF301B-39F0-ED8F-E067-59FB50186E9C,Endless,1.0,0.013157894750000001,0.02777777775,0.017857166666666667,0.8586037877499999,0.3375193609166667,0.30555555533333334,0.4444444441666666,0.530338688,0.13492063875000002,0.25,0.358365005,0.3125,0.013157894750000001,0.9821428333333334,0.8586037877499999,0.041666666666666664,0.533333333,0.0,0.530338688,1.0,0.0,0.08333333333333333,0.3375193609166667,0.4444444441666666,0.4444444441666666,0.8317307500000001,0.13492063875000002,0.2755487506666667,0.0,0.0,0.8333333333333334,0.336682028,1.0,1.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.8333333333333334,0.0,1.0
Platformer,56EF301B-39F0-ED8F-E067-59FB50186E9C,Endless,1.0,0.08479532166666666,0.11111111108333334,0.08255533333333334,0.92580265125,0.29237888883333335,0.33333333325,0.41240738875,0.5430163788333333,0.13161374991666666,0.20833333333333334,0.21622768174999998,0.22916666666666666,0.08479532166666666,0.9174446666666666,0.92580265125,0.041666666666666664,0.5454416108333333,0.02007600275,0.5430163788333333,1.0,0.0,0.11475916666666668,0.29237888883333335,0.41240738875,0.41240738875,0.7473958333333334,0.13161374991666666,0.23195378366666666,0.0,0.51068375,0.75,0.4883509135833333,0.9273504166666666,0.4166666666666667,0.51068375,0.07264958333333334,0.08333333333333333,0.0,0.0,0.75,0.0,1.0
Platformer,56EF301B-39F0-ED8F-E067-59FB50186E9C,Endless,1.0,0.11988304100000001,0.111111111,0.16437525,0.9493507575,0.38888888899999996,0.33333333316666663,0.5,0.5978190922500001,0.012872638916666667,0.041666666666666664,0.10465767,0.16666666666666666,0.11988304100000001,0.83562475,0.9493507575,0.08333333333333333,0.6,0.037420221499999996,0.5978190922500001,1.0,0.0,0.19841266666666668,0.38888888899999996,0.5,0.5,0.83005125,0.012872638916666667,0.07986202316666667,0.0,0.8508697666666666,0.8333333333333334,0.33994396508333335,0.8549348083333334,0.0040650416666666665,0.8508697666666666,0.06707316666666667,0.0,0.0,0.0,0.8333333333333334,0.0,1.0
Platformer,70432028-81AF-D67A-251E-D2F807AB93CF,Endless,0.08571428600000001,0.10869565208333333,0.22222222208333334,0.23126675,0.0,0.0,0.0,0.0,0.08578932183333333,0.0,0.0,0.029931970916666665,0.03333333333333333,0.10869565208333333,0.76873325,0.0,0.0,0.03472222225,0.0,0.08578932183333333,1.0,0.0,0.09523808333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9956140000000001,0.0,0.0,0.9956140000000001,0.0,0.9956140000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Platformer,70432028-81AF-D67A-251E-D2F807AB93CF,Endless,0.08571428600000001,0.17753623183333334,0.27777777758333333,0.4089598333333333,0.006556339166666667,0.0,0.0,0.0,0.45532384091666667,0.0,0.0,0.32845535858333336,0.23333333333333336,0.17753623183333334,0.5910401666666666,0.006556339166666667,0.0,0.41666666700000005,0.013117724166666666,0.45532384091666667,1.0,0.0,0.10758516666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Platformer,70432028-81AF-D67A-251E-D2F807AB93CF,Endless,0.085714286,0.3511705687692308,0.46153846146153843,0.7507048461538463,0.017404734384615386,0.0,0.0,0.0,0.46578607446153847,0.0,0.0,0.18507230376923076,0.2153846153846154,0.3511705687692308,0.24929515384615383,0.017404734384615386,0.0,0.41899769253846153,0.09929793399999999,0.46578607446153847,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20592362307692308,0.0,0.0,0.5081673153846153,0.30224369230769227,0.20592362307692308,0.28662269230769233,0.0,0.0,0.0,0.0,0.0,0.0
Platformer,70432028-81AF-D67A-251E-D2F807AB93CF,Endless,0.085714286,0.3656126481818182,0.4848484849090909,0.6818181818181818,0.027413308363636365,0.23622999272727271,0.36363636363636365,0.36363636363636365,0.5396721734545454,0.32727272727272727,0.4848484850909091,0.11047789245454545,0.18181818181818182,0.3656126481818182,0.3181818181818182,0.027413308363636365,0.0,0.5,0.10267811781818183,0.5396721734545454,1.0,0.0,0.0,0.23622999272727271,0.36363636363636365,0.36363636363636365,0.7272727272727273,0.32727272727272727,0.5831005797272727,0.0,0.37988981818181816,0.7272727272727273,0.6282703702727273,0.48482413636363636,0.10493436363636365,0.37988981818181816,0.2465861818181818,0.0,0.0,0.0,0.7272727272727273,0.0,0.0
Platformer,70432028-81AF-D67A-251E-D2F807AB93CF,Endless,0.08750000025,0.21739130441666668,0.33333333316666663,0.43699610833333336,0.07283817008333333,0.6677528025,0.7777777779166667,0.4583333333333333,0.5252517474166667,0.5974658333333334,0.5000000000833333,0.20431769691666668,0.16666666666666666,0.21739130441666668,0.5630038916666666,0.07283817008333333,0.08333333333333333,0.4926697916666667,0.02250390083333333,0.5252517474166667,0.9074074166666667,0.078703806,0.32139791666666667,0.6677528025,0.4583333333333333,0.4583333333333333,0.9158496666666666,0.5974658333333334,0.3542617985,0.08333333333333333,0.875,0.9166666666666666,0.46256124633333334,0.875,0.0,0.875,0.0,0.08333333333333333,0.0,0.0,0.9166666666666666,0.0029411779166666663,0.0
Platformer,70432028-81AF-D67A-251E-D2F807AB93CF,Endless,0.1976190478333333,0.13224637675,0.24999999983333332,0.29179341666666664,0.07900044666666667,0.426250337,0.6666666665833333,0.5,0.529729157,0.25,0.333333333,0.1576702645,0.13333333333333333,0.13224637675,0.7082065833333333,0.07900044666666667,0.16666666666666666,0.5,0.0,0.529729157,1.0,0.0,0.3350114166666667,0.426250337,0.5,0.5,0.9956349166666666,0.25,0.4987348170833334,0.0,1.0,1.0,0.5907020303333333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Platformer,70432028-81AF-D67A-251E-D2F807AB93CF,Endless,0.24702380975000002,0.17572463758333334,0.3055555555,0.29727098333333335,0.15278917525,0.42456435033333334,0.75,0.375,0.54118631575,0.013888875,0.0555555555,0.33442472225000003,0.3,0.17572463758333334,0.7027290166666668,0.15278917525,0.0,0.49681715275,0.14816196875,0.54118631575,0.6770833333333334,0.059027854500000004,0.104770525,0.42456435033333334,0.375,0.375,0.75,0.013888875,0.017851122,0.08333333333333333,0.20157158333333333,0.75,0.4174447788333333,0.4657040833333333,0.2641325,0.20157158333333333,0.3861477166666667,0.16666666666666666,0.0,0.0,0.75,0.01562501566666667,1.0
Platformer,70432028-81AF-D67A-251E-D2F807AB93CF,Endless,0.08571428600000001,0.030797101499999997,0.0555555555,0.06439391666666666,0.10987972533333333,0.05588236383333334,0.111111111,0.16666666666666666,0.529729157,0.0,0.0,0.314285734,0.20000000000000004,0.030797101499999997,0.9356060833333334,0.10987972533333333,0.0,0.5,0.0,0.529729157,1.0,0.0,0.0,0.05588236383333334,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.29086554758333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
Platformer,70432028-81AF-D67A-251E-D2F807AB93CF,Endless,0.08214285724999999,0.04891304341666667,0.0555555555,0.107142825,0.11975945016666667,0.359725798,0.666666667,0.5,0.5310805339166667,0.30915833333333337,0.44444444441666664,0.06734695416666667,0.06666666666666667,0.04891304341666667,0.8928571750000001,0.11975945016666667,0.0,0.5,0.013955205833333333,0.5310805339166667,1.0,0.0,0.0,0.359725798,0.5,0.5,1.0,0.30915833333333337,0.6992663477500001,0.0,0.78571425,1.0,0.5146653221666667,0.9246031666666666,0.13888891666666667,0.78571425,0.07539683333333333,0.0,0.0,0.0,1.0,0.0,0.0
Platformer,70432028-81AF-D67A-251E-D2F807AB93CF,Endless,0.2470238095,0.15942028983333334,0.24999999983333332,0.34492474999999995,0.3468642613333333,0.5911259738333333,0.52777777775,0.6866666669166667,0.7047245535000001,0.3342654166666667,0.4722222221666667,0.3053422879166667,0.26666666666666666,0.15942028983333334,0.65507525,0.3468642613333333,0.08333333333333333,0.6864583335833333,0.058565106,0.7047245535000001,1.0,0.0,0.11111116666666666,0.5911259738333333,0.6866666669166667,0.6866666669166667,0.9986110833333334,0.3342654166666667,0.5892080803333334,0.0,0.15558683333333334,1.0,0.4957013715,0.7170008333333334,0.561414,0.15558683333333334,0.13235175000000002,0.0,0.08333333333333333,0.0,1.0,0.0,1.0
Platformer,70432028-81AF-D67A-251E-D2F807AB93CF,Endless,0.2763736263846154,0.05351170569230769,0.10256410253846154,0.10869565384615386,0.384647819076923,0.27708066515384616,0.46153846153846156,0.34615384615384615,0.6011514333846154,0.09702796153846155,0.1538461536923077,0.29340659592307694,0.2153846153846154,0.05351170569230769,0.8913043461538461,0.384647819076923,0.07692307692307693,0.5670163463076923,0.10909343392307692,0.6011514333846154,0.44755246153846157,0.05944052969230769,0.09790207692307692,0.27708066515384616,0.34615384615384615,0.34615384615384615,0.46018892307692305,0.09702796153846155,0.23891283015384615,0.07692307692307693,0.45454546153846154,0.46153846153846156,0.21870706492307693,0.45454546153846154,0.0,0.45454546153846154,0.5454545461538461,0.07692307692307693,0.0,0.0,0.46153846153846156,0.0040485963846153845,1.0
