[control]genre,[control]player_id,[control]game,[general]input_intensity,[general]input_diversity,[general]activity,[general]score,[general]bot_count,[general]bot_diversity,[general]bot_movement,[general]player_movement,[general]object_intensity,[general]object_diversity,[general]event_intensity,[general]event_diversity,key_press_count,idle_time,player_score,player_kill_count,player_speed_x,player_speed_y,player_speed_z,player_delta_distance,player_delta_rotation,player_health,player_healing,player_damaged,player_shooting,player_reloading,player_projectile_count,player_projectile_distance,reticle_delta_distance,player_crouching,player_sprinting,player_aim_at_enemy,player_aim_at_destructible,player_health_pickup,visible_bot_count,bot_speed_x,bot_speed_y,bot_speed_z,bot_delta_distance, bot_delta_rotation ,bot_health,bot_damaged,bot_shooting,bot_reloading,bot_projectile_count,bot_projectile_player_distance,bot_aim_at_player,pick_ups_visible,pick_up_player_disctance,destructible_count,objects_destroyed,player_death,player_tries_shoot_on_reload,Binary_Arousal_Class
Shooter,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,TopDown,0.40972222208333337,0.33333333316666663,0.7861953333333332,0.5,0.19672144,1.0,0.327502526,0.11841553033333334,0.8726618825833333,1.0,0.0,0.0,0.40972222208333337,0.21380466666666667,0.5,0.0,0.5495752363333334,0.0,0.18139075016666664,0.31201554866666664,0.0038708595833333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07249729491666666,0.0,0.0,0.0,0.0,0.0,0.19672144,0.17929450425000001,0.0,0.7490858770833334,0.327502526,0.05556866666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96875,0.46126203883333333,0.34024282408333334,0.0,0.0,0.0,1.0
Shooter,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,TopDown,0.4236111110833333,0.36111111083333336,0.9861110833333333,0.5,0.24577759224999998,0.8333333333333334,0.07026840858333334,0.14835240791666668,0.8517348765,1.0,0.34615202191666666,0.4166666666666667,0.4236111110833333,0.013888916666666667,0.5,0.0,0.0,0.0,0.4935938355,0.26019971183333335,0.0157290725,0.5435180555833333,0.0,0.04583337916666667,0.44823233333333334,0.0,0.2667681711666667,0.19876012208333335,0.11536215933333333,0.0,0.0,0.13362781941666668,0.006944441666666666,0.0,0.24577759224999998,0.01899324641666667,0.0,0.0021787,0.07026840858333334,0.12369416666666666,0.7986110833333333,0.08101854166666667,0.8095238333333333,0.0,0.43022204458333335,0.3123531425,0.24488530666666666,0.5,0.5801995991666667,0.7776023146666667,0.0,0.0,0.0,1.0
Shooter,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,TopDown,0.3942307692307692,0.46153846146153843,1.0,0.5398860256923077,0.29810864423076927,1.0,0.004598617153846154,0.2711680270769231,0.8236941593846154,1.0,0.6195984822307692,0.6538461538461539,0.3942307692307692,0.0,0.5398860256923077,0.07692307692307693,0.05434127438461538,0.0,0.0,0.21637572607692307,0.027639276846153846,0.2551282050769231,0.0,0.14807719807692307,1.0,0.0,0.6547957265384615,0.47422240130769233,0.25953411176923075,0.0,0.0,0.11574076923076923,0.14764963846153847,0.0,0.29810864423076927,0.0,0.0,0.0,0.004598617153846154,0.014635153846153846,0.8497737692307693,0.022624423076923077,1.0,0.0,0.7899859763076923,0.4401368908461538,0.23510416992307695,0.5,0.5712697975384615,0.7355412392307692,0.23076923076923078,0.0,0.0,1.0
Shooter,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,TopDown,0.4166666667272727,0.39393939372727277,1.0,0.6984848486363636,0.16095390545454544,0.8181818181818182,0.11041948927272727,0.14292585745454545,0.6058836701818181,1.0,0.5836489898181818,0.6136363636363636,0.4166666667272727,0.0,0.6984848486363636,0.09090909090909091,0.04135706690909091,0.0,0.0,0.07674821981818182,0.012930285000000001,0.0036730302727272725,0.0,0.04545459545454545,1.0,0.0,0.8264742423636363,0.5307773188181818,0.14379612136363637,0.0,0.0,0.03367,0.0,0.0,0.16095390545454544,0.0,0.0,0.0,0.11041948927272727,0.005001818181818182,0.560202,0.19823227272727273,0.8181818181818182,0.0,0.5261664987272727,0.465611614,0.21813761809090912,0.5,0.7033093393636364,0.4088255051818182,0.18181818181818182,0.0,0.0,1.0
Shooter,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,TopDown,0.4930555555,0.4166666665,0.9454545833333333,0.833333333,0.0,0.0,0.0,0.14036353008333333,0.7276757715833333,1.0,0.01875,0.020833333333333332,0.4930555555,0.05454541666666666,0.833333333,0.0,0.3138058839166667,0.0,0.27374669658333334,0.26019092025,0.008850166750000001,0.0,0.0,0.0,0.075,0.0,0.1609847685,0.1879871955,0.10652092275000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14247025391666668,0.0,0.5,0.48631520125,0.5915136575000001,0.0,0.0,0.0,1.0
Shooter,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,TopDown,0.5729166665833333,0.44444444433333335,0.972222225,0.833333333,0.0,0.0,0.0,0.13727135,0.6932520156666667,0.5,0.020833333333333332,0.020833333333333332,0.5729166665833333,0.027777775,0.833333333,0.0,0.8045206260833333,0.0,0.16517772825000002,0.37159375,0.010040911166666666,0.30478375,0.0,0.0,0.0,0.0,0.0,0.0,0.08218377091666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22569445833333335,0.10117603016666667,0.8141835649166667,0.0,0.0,0.0,1.0
Shooter,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,TopDown,0.44791666675,0.36111111083333336,0.95012625,0.833333333,0.09972684058333332,0.5833333333333334,0.11830219716666666,0.14060341925,0.5401558641666666,0.0,0.23987267933333334,0.2708333333333333,0.44791666675,0.04987375,0.833333333,0.0,0.1267189055,0.0,0.5418200339166667,0.33464633675000005,0.04107757458333333,0.5316354166666667,0.0,0.038194467333333336,0.20833333333333334,0.0,0.090406412,0.07553994800000001,0.0928084295,0.0,0.0,0.1689814305,0.14267683333333334,0.0,0.09972684058333332,0.0,0.0,0.0,0.11830219716666666,0.013705083333333333,0.4109259166666667,0.12962958333333333,0.5833333333333334,0.0,0.27427855691666664,0.21819018141666668,0.182973175,0.0,0.0,0.8102337960833333,0.0,0.0,0.0,1.0
Shooter,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,TopDown,0.3993055554166667,0.33333333308333335,0.8180555833333334,0.9949493055833334,0.007451562250000001,0.08333333333333333,0.0755064035,0.09957014575,0.49245925900000004,0.0,0.13541666666666666,0.14583333333333334,0.3993055554166667,0.1819444166666667,0.9949493055833334,0.08333333333333333,0.24773963525,0.0,0.21999252016666668,0.18844541675,0.004748770333333333,0.444445,0.0,0.0,0.2916666666666667,0.0,0.26578268525,0.21607250133333333,0.07483601383333334,0.0,0.0,0.0,0.0,0.0,0.007451562250000001,0.0,0.0,0.0,0.0755064035,0.0006049166666666667,0.013333333333333334,0.08333333333333333,0.08333333333333333,0.0,0.048999980416666665,0.19437993274999998,0.0,0.0,0.0,0.73868888875,0.0,0.0,0.0,1.0
Shooter,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,TopDown,0.5520833334166667,0.41666666641666666,1.0,1.0,0.0,0.0,0.0,0.11529246924999999,0.2531277469166667,0.0,0.0,0.0,0.5520833334166667,0.0,1.0,0.0,0.7274134535833333,0.0,0.23104958166666667,0.3524456596666667,0.005209501416666667,0.444445,0.0,0.0,0.0,0.0,0.0,0.0,0.06145015658333333,0.0,0.0,0.010683763916666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3796916204166667,0.0,0.0,0.0,1.0
Shooter,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,TopDown,0.47222222225000005,0.38888888866666665,1.0,1.0,0.22780588691666667,0.8333333333333334,0.2587687404166667,0.14406100625,0.2125771605,0.0,0.0,0.0,0.47222222225000005,0.0,1.0,0.0,0.47335893458333334,0.0,0.37588323841666665,0.43972656266666665,0.006068566666666667,0.444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0769081985,0.0,0.0,0.0,0.0,0.0,0.22780588691666667,0.2697609005,0.0,0.5746482929166666,0.2587687404166667,0.09539866666666665,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31886574075,0.0,0.0,0.0,0.0
Shooter,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,TopDown,0.5138888889166667,0.36111111083333336,1.0,1.0,0.11202198483333335,0.6666666666666666,0.19824065916666667,0.13352298591666667,0.24772469133333333,0.0,0.0,0.0,0.5138888889166667,0.0,1.0,0.0,0.46119556391666666,0.0,0.4791915391666666,0.3637630209166667,0.009383949666666667,0.444445,0.0,0.0,0.0,0.0,0.0,0.0,0.07950482441666666,0.0,0.0,0.0,0.09882483333333332,0.0,0.11202198483333335,0.3520817535,0.0,0.4181574378333333,0.19824065916666667,9.166666666666666e-07,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.371587037,0.0,0.0,0.0,0.0
Shooter,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,TopDown,0.5451388890833333,0.38888888866666665,1.0,1.0,0.0,0.0,0.0,0.11933589483333333,0.21141975300000002,0.0,0.0,0.0,0.5451388890833333,0.0,1.0,0.0,0.189101844,0.0,0.7994465554166666,0.3434538194166667,0.0041760325,0.444445,0.0,0.0,0.0,0.0,0.0,0.0,0.06761392308333333,0.0,0.0,0.0,0.184829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3171296295,0.0,0.0,0.0,0.0
Shooter,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,TopDown,0.5069444444166666,0.4166666665,1.0,1.0,0.0,0.0,0.0,0.11988974966666667,0.24683333333333335,0.0,0.0,0.0,0.5069444444166666,0.0,1.0,0.0,0.5622938949999999,0.0,0.3312570824166667,0.36049006941666667,0.0040268341666666665,0.444445,0.0,0.0,0.0,0.0,0.0,0.0,0.06502865275,0.0,0.0,0.0,0.175926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37024999999999997,0.0,0.0,0.0,0.0
Shooter,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,TopDown,0.5243055556666666,0.38888888866666665,0.9935897416666667,1.0,0.0,0.0,0.0,0.16485464116666668,0.25226527758333334,0.0,0.0,0.0,0.5243055556666666,0.0064102583333333326,1.0,0.0,0.5749604705,0.0,0.20382289983333335,0.27896251708333336,0.02191691375,0.444445,0.0,0.0,0.0,0.0,0.0,0.0,0.13010600608333334,0.0,0.0,0.0,0.027777775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37839791666666667,0.0,0.0,0.0,0.0
Shooter,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,TopDown,0.5104166666666666,0.4722222221666667,0.9785353250000001,1.0,0.5341530879166667,0.9166666666666666,0.28225455283333334,0.11636728841666666,0.31950898775,0.08333333333333333,0.0,0.0,0.5104166666666666,0.021464675000000003,1.0,0.0,0.4763891999166667,0.0,0.4434230291666667,0.34799392375,0.010071287333333333,0.444445,0.0,0.0,0.0,0.0,0.0,0.0,0.06347562866666666,0.0,0.0,0.0,0.0,0.0,0.5341530879166667,0.3977736966666667,0.0,0.47995099641666666,0.28225455283333334,0.07708908333333334,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.00757575,0.07736549641666667,0.4716877314166667,0.0,0.0,0.0,0.0
Shooter,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,TopDown,0.2604166666666667,0.19444444425,0.5239898333333334,1.0,0.4724294900833334,1.0,0.25204394308333333,0.090722815,0.4349103394166667,0.25,0.0,0.0,0.2604166666666667,0.4760101666666667,1.0,0.0,0.10580261925000001,0.0,0.41512638199999996,0.20547703125000003,0.01013009075,0.444445,0.0,0.0,0.0,0.0,0.0,0.0,0.06184544358333333,0.0,0.0,0.0,0.0,0.0,0.4724294900833334,0.269798914,0.0,0.45793243349999996,0.25204394308333333,0.05129458333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11979166666666667,0.24405940233333334,0.5325738426666667,0.0,0.0,0.0,0.0
Shooter,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,TopDown,0.47569444441666664,0.333333333,1.0,1.0,0.35683072575,1.0,0.2852969099166667,0.12762471241666665,0.2810137345,0.0,0.0,0.0,0.47569444441666664,0.0,1.0,0.0,0.0,0.0,0.8916696109166667,0.3762623264166667,0.0009782244166666666,0.444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0706294465,0.0,0.0,0.0,0.0,0.0,0.35683072575,0.18566401258333332,0.0,0.66059893225,0.2852969099166667,1.5833333333333333e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42152060183333334,0.0,0.0,0.0,0.0
Shooter,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,TopDown,0.4166666666666667,0.333333333,1.0,1.0,0.5737293926666667,1.0,0.25463285725,0.16081643625,0.3390864196666667,0.0,0.0,0.0,0.4166666666666667,0.0,1.0,0.0,0.0006679570833333332,0.0,0.7703322940833334,0.46193350716666665,0.00221024,0.444445,0.0,0.0,0.0,0.0,0.0,0.0,0.09128571716666667,0.0,0.0,0.0,0.0,0.0,0.5737293926666667,0.29456228275,0.0,0.2519422511666667,0.25463285725,0.08718125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5086296296666667,0.0,0.0,0.0,0.0
Shooter,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,TopDown,0.4374999998333333,0.38888888866666665,0.9267676666666667,1.0,0.149031442,0.5,0.04177470333333333,0.08651252783333334,0.11251408950000001,0.0,0.0,0.0,0.4374999998333333,0.07323233333333333,1.0,0.0,0.20934463091666666,0.0,0.3562540886666667,0.23397140786666668,0.009599243666666667,0.444445,0.0,0.0,0.0,0.0,0.0,0.0,0.05183563283333333,0.0,0.0,0.0,0.0,0.0,0.149031442,0.011902823833333335,0.0,0.11040657591666668,0.04177470333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16877113425,0.0,0.0,0.0,0.0
Shooter,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,TopDown,0.44097222225000005,0.4166666665,0.8952019916666667,1.0,0.05054648058333333,0.3333333333333333,0.0,0.06358387183333333,0.022890956833333333,0.0,0.0,0.0,0.44097222225000005,0.10479800833333335,1.0,0.0,0.1706424855833333,0.0,0.3893691848333334,0.23104334558333336,0.00539430275,0.444445,0.0,0.0,0.0,0.0,0.0,0.0,0.027005615166666667,0.0,0.0,0.0,0.0,0.0,0.05054648058333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03433643525,0.0,0.0,0.0,0.0
Shooter,94AA1B20-A5D9-F2B4-FD96-2F20A00FAE89,TopDown,0.030555555583333335,0.0625,0.096201,0.0,0.2682291666666667,1.0,0.3989557926666667,0.1899157065,0.20500992075000002,0.6666666666666666,0.0,0.0,0.030555555583333335,0.9037989999999999,0.0,0.0,0.015935116333333332,0.0,0.014860651583333334,0.0169814065,0.09893908350000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18863573891666666,0.0,0.0,0.0,0.0,0.0,0.2682291666666667,0.07207648408333334,0.0,0.8253336727499999,0.3989557926666667,0.035888583333333335,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2552083333333333,0.6103633806666666,0.150943396,0.0,0.0,0.0,0.0
Shooter,94AA1B20-A5D9-F2B4-FD96-2F20A00FAE89,TopDown,0.2694444445,0.4166666666666667,0.87222225,0.0,0.5682664583333333,1.0,0.32559389433333336,0.12367713791666667,0.053374698416666665,0.08333333333333333,0.02635884233333333,0.04166666675,0.2694444445,0.12777775,0.0,0.0,0.24153976933333332,0.0,0.625080823,0.6290489811666666,0.0693456905,1.0,0.0,0.0,0.108730225,0.0,0.027253660333333336,0.03198721483333333,0.0762627895,0.0,0.0,0.0,0.0,0.0,0.5682664583333333,0.18739180275,0.0,0.5224850645,0.32559389433333336,0.011539500000000001,1.0,0.0,0.0,0.0,0.011612906666666667,0.075949196,0.0,0.018229166666666668,0.07825384075,0.08751316033333334,0.0,0.0,0.0,0.0
Shooter,94AA1B20-A5D9-F2B4-FD96-2F20A00FAE89,TopDown,0.45833333316666663,0.625,1.0,0.0,0.7199802083333333,1.0,0.3542007843333333,0.0971790865,0.13630738099999998,0.0,0.33001555275,0.3749999998333333,0.45833333316666663,0.0,0.0,0.0,0.11906170691666668,0.0,0.31975683025,0.3982503260833333,0.06031895758333333,0.9586373179166667,0.0,0.09687512191666665,0.9491757500000001,0.0,0.5796724024166667,0.4467830455,0.06716110674999999,0.0,0.0,0.02505827275,0.0,0.0,0.7199802083333333,0.28360866025000003,0.0,0.16554460291666667,0.3542007843333333,0.00676225,0.9879365,0.011640200000000002,0.3036230833333333,0.0,0.40198058666666664,0.3835071776666667,0.0602899025,0.0,0.0,0.27004292441666666,0.0,0.0,0.0,0.0
Shooter,94AA1B20-A5D9-F2B4-FD96-2F20A00FAE89,TopDown,0.3512820513076923,0.4230769230769231,0.9759615384615384,0.06219951923076923,0.6236609615384615,1.0,0.3781902543846154,0.11785725215384614,0.25934373615384615,0.38461538461538464,0.07892106284615386,0.06410256415384616,0.3512820513076923,0.02403846153846154,0.06219951923076923,0.07692307692307693,0.3565135376923077,0.0,0.45615689215384614,0.5871083880769231,0.079268986,0.750000469,0.0,0.0,0.2486263076923077,0.0,0.14433632507692307,0.17313402546153847,0.07360416138461538,0.0,0.0,0.0,0.0,0.0,0.6236609615384615,0.2967103695384615,0.0,0.435193326,0.3781902543846154,0.004111153846153846,1.0,0.0,0.0,0.0,0.06564105846153846,0.1390157206153846,0.0,0.2201923076923077,0.21643826915384615,0.29360188676923077,0.0,0.0,0.0,0.0
Shooter,94AA1B20-A5D9-F2B4-FD96-2F20A00FAE89,TopDown,0.5227272726363636,0.6590909090909091,1.0,0.08116883527272728,0.8587661363636364,1.0,0.3793873482727273,0.14743885027272727,0.6284025884545454,1.0,0.31890902354545453,0.33333333345454547,0.5227272726363636,0.0,0.08116883527272728,0.09090909090909091,0.2466040000909091,0.0,0.176209173,0.38240134590909086,0.08872081645454545,0.7159093681818182,0.0,0.058441640272727274,0.9173553727272726,0.0,0.4130204321818182,0.31136384500000003,0.11861548181818181,0.0,0.0,0.06334579745454545,0.006493509090909091,0.0,0.8587661363636364,0.17826240354545456,0.0,0.41552416227272726,0.3793873482727273,0.044712,0.9737969090909092,0.024093800000000002,0.22469981818181817,0.0,0.20569797818181818,0.14046649636363637,0.06468531954545455,0.8474027272727273,0.5613529447272727,0.3975457977272727,0.0,0.0,0.0,0.0
