[control]genre,[control]player_id,[control]game,[general]input_intensity,[general]input_diversity,[general]activity,[general]score,[general]bot_count,[general]bot_diversity,[general]bot_movement,[general]player_movement,[general]object_intensity,[general]object_diversity,[general]event_intensity,[general]event_diversity,key_press_count,idle_time,player_score,player_delta_distance,player_delta_rotation,visible_bot_count,bot_delta_distance,player_standing,player_speed,player_speed_boost,player_is_grounded,player_is_mid_air,player_is_looping,player_is_crashing,player_is_off_road,player_gas_pedal,player_steering,player_lap,player_distance_to_way_point,player_respawn,bot_standing,bot_score,bot_speed,bot_speed_boost,bot_is_grounded,bot_is_looping,bot_is_off_road,bot_is_crashing,bot_gas_pedal,bot_steering,bot_lap,bot_distance_to_way_point,bot_delta_rotation,bot_player_distance,bot_respawn,visible_jump_count,visible_speed_boost_count,visible_obstacle_count,visible_loop_count,Binary_Arousal_Class
Racing,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,Solid,0.34722222225000005,0.5,1.0,0.333333333,0.31520063875,0.8333333333333334,0.23166494891666667,0.13396835975,0.8518518333333334,0.9166666666666666,0.09328704166666667,0.08333333325,0.34722222225000005,0.0,0.333333333,0.13396835975,0.12772789483333333,0.31520063875,0.23166494891666667,0.8000000000000002,0.407820284,0.0,1.0,0.0,0.15740741666666666,0.0,0.0,1.0,0.309483125,0.0,0.30564130333333334,0.0,0.81625,0.3566468455833333,0.26324325083333333,0.0,0.8333333333333334,0.029166666666666664,0.0,0.0,0.6969907291666666,0.37407408333333336,0.0,0.31222333016666665,0.08873146491666667,0.17986629716666666,0.0,0.0,0.0,0.0,0.8518518333333334,1.0
Racing,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,Solid,0.41468253983333336,0.3958333333333333,1.0,0.333333333,0.06238238883333333,0.3333333333333333,0.11659476483333335,0.09125741991666668,0.7569444416666666,0.8333333333333334,0.24789151041666668,0.2777777778333333,0.41468253983333336,0.0,0.333333333,0.09125741991666668,0.12636693383333333,0.06238238883333333,0.11659476483333335,0.8800698333333333,0.40565022399999995,0.0,1.0,0.0,0.2651515,0.23063152083333335,0.0,1.0,0.49116170833333334,0.0,0.07830784225,0.0,0.3928571666666667,0.15136053575,0.18021223525,0.0,0.20238091666666666,0.0,0.0,0.0,0.24761906250000001,0.56190475,0.0,0.08995485824999999,0.040492688500000006,0.09906743208333334,0.0,0.0,0.0,0.0,0.7569444416666666,1.0
Racing,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,Solid,0.23809523825,0.2916666666666667,0.7371794166666666,0.333333333,0.0,0.0,0.0,0.089942117,0.8397435916666667,0.9166666666666666,0.12179487083333333,0.08333333333333333,0.23809523825,0.2628205833333333,0.333333333,0.089942117,0.08340303983333335,0.0,0.0,1.0,0.035390047833333334,0.0,0.8397435916666667,0.16025640833333332,0.0,0.0,0.0,0.41130997083333337,0.6937211583333333,0.0,0.12368056283333334,0.08333333333333333,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8397435916666667,1.0
Racing,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,Solid,0.3055555555833333,0.2916666666666667,0.9107142833333333,0.333333333,0.0,0.0,0.0,0.04852511658333333,0.4166666666666667,0.4166666666666667,0.07051279166666667,0.08333333325,0.3055555555833333,0.08928571666666667,0.333333333,0.04852511658333333,0.026934800499999998,0.0,0.0,1.0,0.18036505366666666,0.0,0.8589744166666667,0.14102558333333334,0.0,0.0,0.0,0.9302842083333333,0.41695975,0.0,0.444980997,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,1.0
Racing,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,Solid,0.261904762,0.3125,1.0,0.333333333,0.0,0.0,0.0,0.16324166633333334,0.43108966666666665,0.5833333333333334,0.4637722395833333,0.41666666675,0.261904762,0.0,0.333333333,0.16324166633333334,0.21669513383333336,0.0,0.0,1.0,0.6398654755000001,0.0,0.9895833333333334,0.010416666666666666,0.6410256666666666,0.2761021458333333,0.0,1.0,0.5413699583333333,0.0,0.14985484833333332,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43108966666666665,1.0
Racing,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,Solid,0.3154761904166667,0.4375,1.0,0.388888889,0.0,0.0,0.0,0.1287600115,0.9358974166666667,1.0,0.0,0.0,0.3154761904166667,0.0,0.388888889,0.1287600115,0.05172269866666667,0.0,0.0,1.0,0.4375605010833334,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3814801458333333,0.0,0.45764283925,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9358974166666667,0.0
Racing,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,Solid,0.40476190474999996,0.4791666666666667,1.0,0.42222222200000004,0.0,0.0,0.0,0.14963016508333335,0.7948718333333332,0.8333333333333334,0.0,0.0,0.40476190474999996,0.0,0.42222222200000004,0.14963016508333335,0.05418489066666667,0.0,0.0,1.0,0.54653223325,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6862432291666667,0.3,0.25449527191666665,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7948718333333332,1.0
Racing,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,Solid,0.5277777779166667,0.6666666666666666,1.0,0.444444444,0.0,0.0,0.0,0.07911278249999999,0.0,0.0,0.16087964583333333,0.13888888883333333,0.5277777779166667,0.0,0.444444444,0.07911278249999999,0.08354917158333332,0.0,0.0,1.0,0.31985220524999997,0.0,1.0,0.0,0.0,0.03472229166666667,0.287037,1.0,0.2440011875,0.5,0.11713974566666667,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Racing,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,Solid,0.4682539683333333,0.5,1.0,0.46836421275,0.0,0.0,0.0,0.034962249083333334,0.0,0.0,0.40064104166666664,0.27777777750000004,0.4682539683333333,0.0,0.46836421275,0.034962249083333334,0.03700674016666667,0.0,0.0,1.0,0.15289904191666667,0.0,1.0,0.0,0.0,0.0,0.8012820833333333,1.0,0.3326562125,0.5,0.25627151558333333,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Racing,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,Solid,0.5218253969166666,0.6458333333333334,1.0,0.53858023175,0.0,0.0,0.0,0.10831010391666666,0.0,0.0,0.0,0.0,0.5218253969166666,0.0,0.53858023175,0.10831010391666666,0.1158488385,0.0,0.0,1.0,0.3932703606666667,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.23959933749999998,0.5,0.2957097303333333,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Racing,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,Solid,0.511904762,0.5625,1.0,0.5596708337499999,0.0,0.0,0.0,0.07765424733333333,0.0,0.0,0.27050266666666667,0.19444444425,0.511904762,0.0,0.5596708337499999,0.07765424733333333,0.10767505675,0.0,0.0,1.0,0.30968035883333334,0.0,1.0,0.0,0.0,0.0,0.5410053333333333,1.0,0.484013625,0.5,0.15940679983333333,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Racing,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,Solid,0.32539682541666665,0.4375,1.0,0.6828703705,0.0,0.0,0.0,0.11710733375,0.39545458333333333,0.6666666666666666,0.05833333333333333,0.0555555555,0.32539682541666665,0.0,0.6828703705,0.11710733375,0.026227585083333334,0.0,0.0,1.0,0.44998398850000004,0.0,1.0,0.0,0.0,0.0,0.11666666666666665,1.0,0.4786477,0.5,0.20143313608333335,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39545458333333333,1.0
Racing,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,Solid,0.43849206350000003,0.6041666666666666,1.0,0.777777778,0.0,0.0,0.0,0.11067295533333332,0.8018647583333333,1.0,0.0,0.0,0.43849206350000003,0.0,0.777777778,0.11067295533333332,0.07581005483333333,0.0,0.0,1.0,0.3899984720833333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.26991513333333333,0.5,0.37968266933333333,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8018647583333333,1.0
Racing,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,Solid,0.3392857143333334,0.4166666666666667,1.0,0.7803500001666667,0.0,0.0,0.0,0.15030350883333335,0.7007575833333334,0.75,0.4021509375,0.36111111100000004,0.3392857143333334,0.0,0.7803500001666667,0.15030350883333335,0.15815877041666668,0.0,0.0,1.0,0.5757617430833334,0.0,1.0,0.0,0.35037874999999996,0.453923125,0.0,1.0,0.6314611625000001,0.5,0.12613666625,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7007575833333334,1.0
Racing,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,Solid,0.40674603175,0.4791666666666667,1.0,0.85833333325,0.0,0.0,0.0,0.15530927308333334,1.0,1.0,0.0,0.0,0.40674603175,0.0,0.85833333325,0.15530927308333334,0.044532932750000004,0.0,0.0,1.0,0.5681666663333333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5858177125,0.725,0.24602247841666666,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Racing,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,Solid,0.5615079365,0.6041666666666666,1.0,0.888888889,0.0,0.0,0.0,0.06793857816666667,0.28724744166666666,0.4166666666666667,0.16388887500000002,0.13888888875000002,0.5615079365,0.0,0.888888889,0.06793857816666667,0.10654348383333334,0.0,0.0,1.0,0.28783842249999997,0.0,1.0,0.0,0.0,0.0,0.32777775000000003,1.0,0.39451033333333335,1.0,0.1214637535,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28724744166666666,1.0
Racing,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,Solid,0.4583333333333333,0.5,1.0,0.9394291663333334,0.0,0.0,0.0,0.09144491466666667,0.125,0.16666666666666666,0.0,0.0,0.4583333333333333,0.0,0.9394291663333334,0.09144491466666667,0.10177731625000001,0.0,0.0,1.0,0.3843863859166667,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4336806416666667,1.0,0.34367576341666667,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.0
Racing,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,Solid,0.43452380949999997,0.5,1.0,0.944444444,0.0,0.0,0.0,0.06475147433333334,0.0,0.0,0.3844697083333333,0.3055555554166667,0.43452380949999997,0.0,0.944444444,0.06475147433333334,0.10185612641666668,0.0,0.0,1.0,0.24908899716666666,0.0,1.0,0.0,0.0,0.07954541666666666,0.6893940000000001,1.0,0.4101109166666667,1.0,0.09497564525,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Racing,8407F9C4-C295-8C95-C281-584AF2118F84,Solid,0.2520833333333333,0.27777777750000004,0.6532680000000001,0.0,0.666666667,1.0,0.000483909,0.0004781789166666667,1.0,1.0,0.0,0.0,0.2520833333333333,0.346732,0.0,0.0004781789166666667,7.525e-06,0.666666667,0.000483909,0.03125,0.0007358450833333333,0.0,1.0,0.0,0.0,0.0,0.0,0.03125,0.5,0.0,0.5416953976666666,0.0,0.015625,0.0,0.00068799575,0.0,1.0,0.0,0.0,0.0,0.0234375,0.5078125,0.0,0.6881873518333333,0.000215844,0.07187625908333334,0.0,0.0,0.0,0.0,1.0,0.0
Racing,8407F9C4-C295-8C95-C281-584AF2118F84,Solid,0.5666666666666667,0.5833333335,1.0,0.0,0.7612986113333333,1.0,0.2759096263333333,0.3746653490833333,0.9212963,1.0,0.07854214791666667,0.08333333333333333,0.5666666666666667,0.0,0.0,0.3746653490833333,0.05564615591666667,0.7612986113333333,0.2759096263333333,0.8489583333333334,0.36279730466666665,0.0,1.0,0.0,0.0,0.08653840383333333,0.0,1.0,0.7131536541666667,0.0,0.39910749075,0.0,0.6354265,0.0,0.2769018055833333,0.0,1.0,0.0,0.0,0.07264967800000001,0.8132879166666666,0.6867120833333334,0.0,0.5517248925833333,0.20109965924999998,0.048092593583333336,0.0,0.0,0.0,0.0,0.9212963,0.0
Racing,8407F9C4-C295-8C95-C281-584AF2118F84,Solid,0.74375,0.75000000025,1.0,0.009284420333333333,0.79491083325,1.0,0.24021056575,0.27249396175,0.5614379166666666,0.6666666666666666,0.4466085330833333,0.33333333316666663,0.74375,0.0,0.009284420333333333,0.27249396175,0.09265313683333333,0.79491083325,0.24021056575,0.5076754166666667,0.29707033099999997,0.0,1.0,0.0,0.0,0.0,0.7631579166666667,0.9677724166666667,0.22262479166666668,0.0,0.1793860751666667,0.0,0.8465201666666666,0.0,0.267938642,0.0,1.0,0.0,0.0,0.14202175433333333,0.7568978125,0.3965608333333333,0.0,0.21712679000000001,0.32088772075,0.09059599658333334,0.0,0.0,0.0,0.0,0.5614379166666666,0.0
Racing,8407F9C4-C295-8C95-C281-584AF2118F84,Solid,0.59375,0.6111111113333333,1.0,0.043478261,0.7140575556666667,1.0,0.23993744383333335,0.3297649645,0.02450983333333333,0.08333333333333333,0.09508077658333332,0.08333333325,0.59375,0.0,0.043478261,0.3297649645,0.07157872916666667,0.7140575556666667,0.23993744383333335,0.5,0.35254169083333337,0.0,1.0,0.0,0.0,0.0,0.109375,0.884872975,0.4765365108333333,0.0,0.26925501241666666,0.0,0.7484375,0.13384578583333331,0.26056314633333333,0.0,1.0,0.0,0.0,0.08333333333333333,0.7057802083333334,0.4141134583333333,0.0,0.4780997761666666,0.3316388396666667,0.13828646316666668,0.0,0.0,0.0,0.0,0.02450983333333333,0.0
Racing,8407F9C4-C295-8C95-C281-584AF2118F84,Solid,0.6604166666666668,0.7222222224166667,1.0,0.07508050741666666,0.20681036116666665,0.3333333333333333,0.07779303224999999,0.34172465366666666,0.0,0.0,0.021180965,0.02777777775,0.6604166666666668,0.0,0.07508050741666666,0.34172465366666666,0.09548876991666666,0.20681036116666665,0.07779303224999999,0.5,0.3614940496666667,0.0,1.0,0.0,0.0,0.0,0.0,0.8286671666666666,0.34074525000000006,0.0,0.30160823791666663,0.0,0.3713715,0.05877797625,0.07918098133333333,0.0,0.3333333333333333,0.0,0.0,0.0429292715,0.23632479166666664,0.41561762500000005,0.0,0.08566123083333332,0.17109521166666666,0.0816989285,0.0,0.0,0.0,0.0,0.0,0.0
Racing,8407F9C4-C295-8C95-C281-584AF2118F84,Solid,0.5916666666666667,0.6388888891666666,1.0,0.09284420316666665,0.4455855555833333,0.6666666666666666,0.17706661341666666,0.34763756775000004,0.0,0.0,0.0,0.0,0.5916666666666667,0.0,0.09284420316666665,0.34763756775000004,0.09474763566666666,0.4455855555833333,0.17706661341666666,0.5,0.3664831370833333,0.0,1.0,0.0,0.0,0.0,0.0,0.8055979416666667,0.2858909875,0.0,0.14439677766666667,0.0,0.5597635,0.18884226208333332,0.20044976683333335,0.0,0.6666666666666666,0.0,0.0,0.0,0.5553307291666667,0.4033699583333334,0.0,0.3667831065,0.13611575958333333,0.2198863948333333,0.0,0.0,0.0,0.0,0.0,0.0
Racing,8407F9C4-C295-8C95-C281-584AF2118F84,Solid,0.4653846153846154,0.5384615385384616,0.9140271538461539,0.14381270915384617,0.2767722563846154,0.46153846153846156,0.11906622615384616,0.35006114215384615,0.0,0.0,0.06574044130769231,0.05128205123076923,0.4653846153846154,0.08597284615384616,0.14381270915384617,0.35006114215384615,0.057583458000000004,0.2767722563846154,0.11906622615384616,0.5,0.348038949,0.0,1.0,0.0,0.0,0.0,0.13324176923076922,0.8383368461538462,0.5855171538461539,0.0,0.38003101923076926,0.0,0.43770846153846155,0.135317033,0.11464900361538463,0.0,0.46153846153846156,0.0,0.0,0.0,0.30516201923076924,0.34362349999999997,0.0,0.04806443553846154,0.26157383,0.18015500253846153,0.0,0.0,0.0,0.0,0.0,0.0
Racing,8407F9C4-C295-8C95-C281-584AF2118F84,Solid,0.44090909090909086,0.5454545455454546,1.0,0.173913043,0.12725457572727272,0.36363636363636365,0.11993212536363637,0.39425960827272727,0.16233763636363638,0.18181818181818182,0.0,0.0,0.44090909090909086,0.0,0.173913043,0.39425960827272727,0.009696042,0.12725457572727272,0.11993212536363637,0.5,0.37533589581818183,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5042653318181819,0.0,0.7565601779090909,0.0,0.39173163636363634,0.15844155854545455,0.11864359409090909,0.0,0.36363636363636365,0.0,0.0,0.0,0.21937227272727275,0.6442640909090909,0.0,0.048868628,0.15174381627272726,0.1709833948181818,0.0,0.0,0.0,0.0,0.16233763636363638,0.0
Racing,8407F9C4-C295-8C95-C281-584AF2118F84,Solid,0.3833333333333333,0.333333333,1.0,0.173913043,0.019345238833333334,0.16666666666666666,0.05086405475,0.5431313059999999,0.9038194166666668,1.0,0.0,0.0,0.3833333333333333,0.0,0.173913043,0.5431313059999999,0.0017743264166666668,0.019345238833333334,0.05086405475,0.5,0.5228895286666667,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.31879685941666663,0.0,0.26666666666666666,0.09523809516666666,0.04780809775,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.5,0.0,0.16572321616666666,7.1295e-05,0.10280791591666666,0.0,0.0,0.0,0.0,0.9038194166666668,0.0
Racing,8407F9C4-C295-8C95-C281-584AF2118F84,Solid,0.525,0.4722222221666667,1.0,0.20878623158333334,0.07669525,0.25,0.09653114991666667,0.5096729905,0.28009258333333337,0.4166666666666667,0.0,0.0,0.525,0.0,0.20878623158333334,0.5096729905,0.04491554741666667,0.07669525,0.09653114991666667,0.5,0.53092202175,0.0,1.0,0.0,0.0,0.0,0.0,0.8554925,0.322514,0.0,0.19299199958333335,0.0,0.3,0.14285714275,0.10541328083333334,0.0,0.25,0.0,0.0,0.0,0.25,0.5,0.0,0.11828867,0.00032946391666666667,0.20928933116666668,0.0,0.0,0.0,0.0,0.28009258333333337,0.0
