[control]genre,[control]player_id,[control]game,[output]arousal,[general]input_intensity,[general]input_diversity,[general]activity,[general]score,[general]bot_count,[general]bot_diversity,[general]bot_movement,[general]player_movement,[general]object_intensity,[general]object_diversity,[general]event_intensity,[general]event_diversity,key_press_count,idle_time,player_score,player_kill_count,player_speed_x,player_speed_y,player_delta_distance,player_health,player_damaged,player_shooting,visible_bot_count,bot_speed_x,bot_delta_distance,bot_health,pick_ups_visible,pick_up_player_disctance,player_death,player_is_grounded,bot_is_grounded,bot_player_distance,player_has_collisions,player_is_colliding_above,player_is_colliding_below,player_is_falling,player_point_pickup,player_boost_pickup,player_slow_pickup,bot_is_colliding_below,bot_is_colliding_left,Binary_Arousal_Class,bot_speed_y,player_is_colliding_left,player_is_colliding_right,player_is_jumping,player_power_pickup,player_has_powerup,bot_has_collisions,bot_is_colliding_right,bot_is_falling,player_projectile_count,player_projectile_distance,player_health_pickup,bot_damaged,bot_shooting,bot_projectile_count,bot_projectile_player_distance,bot_is_colliding_above,bot_is_jumping,bot_charging,player_delta_rotation,player_standing,player_speed,player_speed_boost,player_is_mid_air,player_is_crashing,player_gas_pedal,player_steering,player_lap,player_distance_to_way_point,player_respawn,bot_standing,bot_score,bot_speed,bot_speed_boost,bot_is_crashing,bot_gas_pedal,bot_steering,bot_lap,bot_distance_to_way_point,bot_delta_rotation,bot_respawn,visible_jump_count,visible_speed_boost_count,visible_obstacle_count,player_is_looping,player_is_off_road,bot_is_looping,bot_is_off_road,visible_loop_count,player_speed_z,player_healing,player_reloading,reticle_delta_distance,player_crouching,player_sprinting,player_aim_at_enemy,bot_speed_z, bot_delta_rotation ,bot_aim_at_player,player_tries_shoot_on_reload,bot_reloading,player_aim_at_destructible,destructible_count,objects_destroyed
Platformer,56EF301B-39F0-ED8F-E067-59FB50186E9C,Endless,0.888888889,0.1242690058333333,0.13888888875,0.1726310833333333,0.2904101894166667,0.4169538334166667,0.5,0.6111111114166666,0.664156949,0.0173611110833333,0.0416666666666666,0.1278602149166666,0.2083333333333333,0.1242690058333333,0.8273689166666666,0.2904101894166667,0.0833333333333333,0.666666667,0.0388539730833333,0.664156949,1.0,0.0,0.2061184333333333,0.4169538334166667,0.6111111114166666,0.6111111114166666,0.911556,0.0173611110833333,0.0778166424166666,0.0,0.7845528333333333,0.9166666666666666,0.43473564375,0.8533028333333333,0.0687499999999999,0.7845528333333333,0.0729166666666666,0.0,0.0,0.0,0.9166666666666666,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Platformer,56EF301B-39F0-ED8F-E067-59FB50186E9C,Endless,1.0,0.1067251461666666,0.1944444443333333,0.1480158333333333,0.3494200755,0.3306548055833333,0.3055555554166667,0.53333333325,0.69648827375,0.24775152775,0.25,0.4053231535833333,0.4375,0.1067251461666666,0.8519841666666667,0.3494200755,0.0833333333333333,0.6992061111666666,0.03805357775,0.69648827375,1.0,0.0,0.2118055,0.3306548055833333,0.53333333325,0.53333333325,0.7438779166666666,0.24775152775,0.2452474935,0.0,0.0208333333333333,0.75,0.35715402425,0.8521825000000001,0.8313491666666667,0.0208333333333333,0.0735119166666666,0.1666666666666666,0.0,0.0,0.75,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Platformer,56EF301B-39F0-ED8F-E067-59FB50186E9C,Endless,1.0,0.1038011695833333,0.1388888888333333,0.14164725,0.4207972724166666,0.3722739443333333,0.333333333,0.733333333,0.7310055882500001,0.1505033054166666,0.25,0.1776600098333333,0.25,0.1038011695833333,0.85835275,0.4207972724166666,0.0,0.733333333,0.05637567075,0.7310055882500001,1.0,0.0,0.1021303333333333,0.3722739443333333,0.733333333,0.733333333,1.0,0.1505033054166666,0.3171218306666666,0.0,0.5091946666666667,1.0,0.45806615025,0.78387525,0.2746805833333333,0.5091946666666667,0.1388888833333333,0.0833333333333333,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Platformer,56EF301B-39F0-ED8F-E067-59FB50186E9C,Endless,1.0,0.07602339175,0.1111111110833333,0.1031745833333333,0.4401965909166667,0.2431078333333333,0.3333333333333333,0.5666666668333333,0.825130209,0.1341208055,0.25,0.1877150004166666,0.2083333333333333,0.07602339175,0.8968254166666667,0.4401965909166667,0.0416666666666666,0.8285988889999999,0.0372879821666666,0.825130209,1.0,0.0,0.1031745833333333,0.2431078333333333,0.5666666668333333,0.5666666668333333,0.6653005833333333,0.1341208055,0.1903702941666666,0.0,0.6011904666666666,0.6666666666666666,0.3695138638333333,0.8551587166666667,0.25396825,0.6011904666666666,0.0674603333333333,0.0,0.1666666666666666,0.0,0.6666666666666666,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Platformer,56EF301B-39F0-ED8F-E067-59FB50186E9C,Endless,1.0,0.1564327485,0.1944444443333333,0.2133662499999999,0.4646890528333333,0.0735818888333333,0.08333333325,0.2388888889166666,0.92228273225,0.2333184443333333,0.4166666666666667,0.288392409,0.3541666666666667,0.1564327485,0.78663375,0.4646890528333333,0.0416666666666666,0.925571111,0.0601166489166666,0.92228273225,1.0,0.0,0.2062040833333333,0.0735818888333333,0.2388888889166666,0.2388888889166666,0.247807,0.2333184443333333,0.4724101978333333,0.0,0.37354825,0.25,0.1381380575,0.7647442166666667,0.391196,0.37354825,0.0833333333333333,0.1666666666666666,0.0833333333333333,0.0,0.25,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Platformer,56EF301B-39F0-ED8F-E067-59FB50186E9C,Endless,1.0,0.1038011695833333,0.1388888888333333,0.14188925,0.5049022724166666,0.0943832499166666,0.08333333325,0.2480844444166666,0.4877117763333333,0.0,0.0,0.1243952405,0.1458333333333333,0.1038011695833333,0.8581107499999999,0.5049022724166666,0.0416666666666666,0.48238499975,0.2530867420833333,0.4877117763333333,0.3427568333333333,0.0833333333333333,0.1031746666666666,0.0943832499166666,0.2480844444166666,0.2480844444166666,0.24882625,0.0,0.0,0.0833333333333333,0.13351725,0.25,0.1010911156666666,0.1839048333333333,0.0503875833333333,0.13351725,0.0575396666666666,0.0,0.0,0.0,0.25,0.0833333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Platformer,56EF301B-39F0-ED8F-E067-59FB50186E9C,Endless,1.0,0.0,0.0,0.0,0.49944507575,0.2336656665833333,0.2222222221666666,0.1666666665,0.33146168,0.0,0.0,0.296577935,0.25,0.0,1.0,0.49944507575,0.0,0.333333333,0.0,0.33146168,1.0,0.0,0.0,0.2336656665833333,0.1666666665,0.1666666665,0.5,0.0,0.0,0.0,0.0,0.5,0.3839477915833333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Platformer,56EF301B-39F0-ED8F-E067-59FB50186E9C,Endless,0.5,0.08771929825,0.111111111,0.1178175833333333,0.46281704575,0.1459794444166667,0.1666666666666666,0.1333333333333333,0.3913106216666666,0.0,0.0,0.1211245394166666,0.1458333333333333,0.08771929825,0.8821824166666666,0.46281704575,0.0,0.3879844999166666,0.1733778074999999,0.3913106216666666,0.6984126666666667,0.0,0.0,0.1459794444166667,0.1333333333333333,0.1333333333333333,0.3333333333333333,0.0,0.0,0.0,0.47179345,0.3333333333333333,0.283837045,0.49698725,0.0251937833333333,0.47179345,0.3832133333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Platformer,56EF301B-39F0-ED8F-E067-59FB50186E9C,Endless,0.5,0.0833333333333333,0.111111111,0.1170635,0.4674060605,0.67328027775,0.4722222221666667,0.4000000000000001,0.3986021711666667,0.1020045833333333,0.1666666666666666,0.0676715740833333,0.125,0.0833333333333333,0.8829365,0.4674060605,0.0416666666666666,0.4000000000000001,0.026714064,0.3986021711666667,1.0,0.0,0.10515875,0.67328027775,0.4000000000000001,0.4000000000000001,0.9991228333333332,0.1020045833333333,0.2758014683333333,0.0,0.8869047499999999,1.0,0.41589200075,0.8948412583333334,0.0079365083333333,0.8869047499999999,0.07341275,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Platformer,56EF301B-39F0-ED8F-E067-59FB50186E9C,Endless,0.5138888889166667,0.0789473684166666,0.1388888888333333,0.1058576666666666,0.4719973486666666,0.51757733325,0.4166666665833333,0.4468055554166666,0.4832182610833333,0.24282416675,0.25,0.2001818638333333,0.2083333333333333,0.0789473684166666,0.8941423333333334,0.4719973486666666,0.0,0.4847684998333333,0.0369051845,0.4832182610833333,1.0,0.0,0.0,0.51757733325,0.4468055554166666,0.4468055554166666,0.9166666666666666,0.24282416675,0.193686778,0.0,0.4162975833333333,0.9166666666666666,0.4430449398333333,0.8527086666666667,0.4364110833333334,0.4162975833333333,0.0718944583333333,0.0,0.1666666666666666,0.0,0.9166666666666666,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Platformer,56EF301B-39F0-ED8F-E067-59FB50186E9C,Endless,0.888888889,0.11695906425,0.13888888875,0.15938175,0.59933257575,0.5928070000833333,0.5555555556666666,0.4568782780833333,0.4549015451666667,0.1807051389166666,0.2083333333333333,0.30020908725,0.3333333333333333,0.11695906425,0.84061825,0.59933257575,0.0833333333333333,0.4568782780833333,0.0185395916666666,0.4549015451666667,1.0,0.0,0.2066879166666666,0.5928070000833333,0.4568782780833333,0.4568782780833333,0.98844175,0.1807051389166666,0.3266078979166666,0.0,0.27777775,1.0,0.4038503628333333,0.9270025833333334,0.6492248333333334,0.27777775,0.0729974166666666,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Platformer,56EF301B-39F0-ED8F-E067-59FB50186E9C,Endless,1.0,0.1184210526666666,0.1666666665,0.164046,0.69994507575,0.2076719445,0.111111111,0.1555555556666666,0.4664683421666666,0.2816888610833333,0.2916666666666667,0.2359489775,0.2916666666666667,0.1184210526666666,0.835954,0.69994507575,0.0,0.466666667,0.0762846343333333,0.4664683421666666,1.0,0.0,0.0,0.2076719445,0.1555555556666666,0.1555555556666666,0.3333333333333333,0.2816888610833333,0.2111418039166666,0.0,0.3049748333333333,0.3333333333333333,0.2331719821666666,0.7099154166666667,0.4049405833333333,0.3049748333333333,0.140631,0.25,0.0,0.0,0.3333333333333333,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Platformer,56EF301B-39F0-ED8F-E067-59FB50186E9C,Endless,1.0,0.2251461988333333,0.3888888889999999,0.2122825833333333,0.74488636325,0.2311856666666666,0.222222222,0.3199735556666667,0.4953860536666667,0.3617727220833333,0.6666666666666666,0.3210808706666667,0.3958333333333333,0.2251461988333333,0.7877174166666667,0.74488636325,0.125,0.4962962778333333,0.0591022349166666,0.4953860536666667,1.0,0.0,0.2086640416666666,0.2311856666666666,0.3199735556666667,0.3199735556666667,0.6536195,0.3617727220833333,0.6007777310833333,0.0,0.2689184166666666,0.6666666666666666,0.2963455845,0.7788551666666667,0.5099367499999999,0.2689184166666666,0.0723514166666666,0.0,0.0833333333333333,0.0833333333333333,0.6666666666666666,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Platformer,56EF301B-39F0-ED8F-E067-59FB50186E9C,Endless,1.0,0.0979532163333333,0.13888888875,0.1332584166666666,0.7882886360833333,0.2288359998333333,0.2777777775,0.4148578889166667,0.5026931264166666,0.1986513053333333,0.375,0.11849704675,0.1666666666666666,0.0979532163333333,0.8667415833333333,0.7882886360833333,0.0,0.50374677775,0.0559023934166666,0.5026931264166666,1.0,0.0,0.0,0.2288359998333333,0.4148578889166667,0.4148578889166667,0.8333333333333334,0.1986513053333333,0.3238584781666667,0.0,0.6945288333333334,0.8333333333333334,0.4832388145833333,0.7818304166666666,0.0873015833333333,0.6945288333333334,0.1455795,0.1666666666666666,0.0,0.0,0.8333333333333334,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Platformer,56EF301B-39F0-ED8F-E067-59FB50186E9C,Endless,1.0,0.0847953215833333,0.111111111,0.1168699166666666,0.8449136359999999,0.4670442778333333,0.5000000000833333,0.4888888885833333,0.5309305679999999,0.0,0.0,0.0820802420833333,0.125,0.0847953215833333,0.8831300833333334,0.8449136359999999,0.0416666666666666,0.533333333,0.0186422510833333,0.5309305679999999,1.0,0.0,0.1259640833333333,0.4670442778333333,0.4888888885833333,0.4888888885833333,0.9156378333333332,0.0,0.0,0.0,0.8154761666666667,0.9166666666666666,0.5249151884166666,0.9246031666666666,0.109127,0.8154761666666667,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Platformer,56EF301B-39F0-ED8F-E067-59FB50186E9C,Endless,1.0,0.01315789475,0.02777777775,0.0178571666666666,0.8586037877499999,0.3375193609166667,0.3055555553333333,0.4444444441666666,0.530338688,0.13492063875,0.25,0.358365005,0.3125,0.01315789475,0.9821428333333334,0.8586037877499999,0.0416666666666666,0.533333333,0.0,0.530338688,1.0,0.0,0.0833333333333333,0.3375193609166667,0.4444444441666666,0.4444444441666666,0.8317307500000001,0.13492063875,0.2755487506666667,0.0,0.0,0.8333333333333334,0.336682028,1.0,1.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.8333333333333334,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Platformer,56EF301B-39F0-ED8F-E067-59FB50186E9C,Endless,1.0,0.0847953216666666,0.1111111110833333,0.0825553333333333,0.92580265125,0.2923788888333333,0.33333333325,0.41240738875,0.5430163788333333,0.1316137499166666,0.2083333333333333,0.2162276817499999,0.2291666666666666,0.0847953216666666,0.9174446666666666,0.92580265125,0.0416666666666666,0.5454416108333333,0.02007600275,0.5430163788333333,1.0,0.0,0.1147591666666666,0.2923788888333333,0.41240738875,0.41240738875,0.7473958333333334,0.1316137499166666,0.2319537836666666,0.0,0.51068375,0.75,0.4883509135833333,0.9273504166666666,0.4166666666666667,0.51068375,0.0726495833333333,0.0833333333333333,0.0,0.0,0.75,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Platformer,56EF301B-39F0-ED8F-E067-59FB50186E9C,Endless,1.0,0.119883041,0.111111111,0.16437525,0.9493507575,0.3888888889999999,0.3333333331666666,0.5,0.5978190922500001,0.0128726389166666,0.0416666666666666,0.10465767,0.1666666666666666,0.119883041,0.83562475,0.9493507575,0.0833333333333333,0.6,0.0374202214999999,0.5978190922500001,1.0,0.0,0.1984126666666666,0.3888888889999999,0.5,0.5,0.83005125,0.0128726389166666,0.0798620231666666,0.0,0.8508697666666666,0.8333333333333334,0.3399439650833333,0.8549348083333334,0.0040650416666666,0.8508697666666666,0.0670731666666666,0.0,0.0,0.0,0.8333333333333334,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Platformer,70432028-81AF-D67A-251E-D2F807AB93CF,Endless,0.085714286,0.1086956520833333,0.2222222220833333,0.23126675,0.0,0.0,0.0,0.0,0.0857893218333333,0.0,0.0,0.0299319709166666,0.0333333333333333,0.1086956520833333,0.76873325,0.0,0.0,0.03472222225,0.0,0.0857893218333333,1.0,0.0,0.0952380833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995614,0.0,0.0,0.995614,0.0,0.995614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Platformer,70432028-81AF-D67A-251E-D2F807AB93CF,Endless,0.085714286,0.1775362318333333,0.2777777775833333,0.4089598333333333,0.0065563391666666,0.0,0.0,0.0,0.4553238409166666,0.0,0.0,0.3284553585833333,0.2333333333333333,0.1775362318333333,0.5910401666666666,0.0065563391666666,0.0,0.416666667,0.0131177241666666,0.4553238409166666,1.0,0.0,0.1075851666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Platformer,70432028-81AF-D67A-251E-D2F807AB93CF,Endless,0.085714286,0.3511705687692308,0.4615384614615384,0.7507048461538463,0.0174047343846153,0.0,0.0,0.0,0.4657860744615384,0.0,0.0,0.1850723037692307,0.2153846153846154,0.3511705687692308,0.2492951538461538,0.0174047343846153,0.0,0.4189976925384615,0.0992979339999999,0.4657860744615384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.205923623076923,0.0,0.0,0.5081673153846153,0.3022436923076922,0.205923623076923,0.2866226923076923,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
